Entrez,TR1,TR2,TR3,WR1,WR2,WR3
645,5.29627497877524,5.31010004206012,5.22360861412524,3.89211016538246,3.89171252292839,4.27274348418713
669,3.24777761586712,3.49033002521506,3.13161719865465,3.70983105823136,3.63992688166203,3.54944002801699
10380,3.60082639247591,3.32885343927999,3.44796140040565,3.52087613951549,3.53705850663785,3.3530327995288
686,3.23820962112855,3.51897152731285,3.52391783273551,3.38285738783113,3.70160364695475,3.41655591337844
56913,3.55703519298373,3.49278946860982,3.45785912360183,3.52484284809709,3.44485030942648,3.31342965059107
771,3.84326267641309,3.72874320535297,3.72241433921965,3.16520093014041,3.14460982092771,3.13197907546075
377677,0.563723194345178,0.469895791986194,0.547990790417488,0.585899844244921,0.373349793749361,0.23664662140501
23632,0.0859815097853455,0.0803038306551091,0.226963544609894,0.0596575597782189,0.392370782183776,0.194401054294565
760,3.64797095165618,3.67137593960403,3.83718614749335,3.15103408590537,3.21073026189132,3.23289211408532
762,0.438994514922517,0.334433189551074,0.68407331995692,0.262097597014024,0.0863887951491652,0.166560001569679
763,3.3390266429686,3.3970076823235,3.24438506373191,3.41053613651133,3.5170439863655,3.8627686516019
11238,4.32981899587251,4.04509291520571,4.33395580429597,2.82230678307005,2.49695104612827,2.32344894964142
767,0.0375238263355094,0.104899103155215,0.0334749312635605,0.0353057558477278,0.117057224059838,0.170222705634059
768,0.202216783041382,0.370843017257264,0.440540458069824,0.142333273869927,0.351461099916382,0.116438518852074
790,3.12357243092506,2.99470611067231,3.08449182002614,3.75378484691604,3.85246241377124,3.89545963195481
124583,3.28976896563419,3.535278084811,3.33070714693369,3.55680603650515,3.44148240816947,3.63135291056699
57571,0.214379924565027,0.606898526168607,0.0661603585662731,0.206422804186129,0.200301317463674,0.355618034864342
847,3.52207354518835,3.56297775967119,3.63160841067725,3.40703651809461,3.34480482030172,3.31790399048132
873,3.42803349002301,3.47284801379621,3.39519511919355,3.33271283016755,3.38477220693613,3.76845412115667
875,5.33378688676907,5.44888123803786,5.23057897051595,5.61227152669812,5.54368090602433,5.88146102716332
948,0.334950640246372,0.0876382136855392,0.0558430836885231,0.171469552546718,0.288217611922217,0.246557506360617
952,2.98119191724845,3.17932420559133,3.01231939780892,3.91557758218748,3.91624275037756,3.69204638296833
978,3.95572694574339,4.17427439993249,4.00986863060909,2.70837628340308,2.9130110630688,2.79832107893066
10423,3.60512757447978,3.40109089045302,3.47579207487342,3.40638152913159,3.39953651499183,3.50317171765733
1040,1.56601217781277,1.14968600180808,1.50246338260948,1.25762848259432,0.943469082252484,0.865264688571051
8760,3.70627890502666,3.69550669409836,3.74276392065714,3.27233982216747,3.19803588368919,3.13926828758816
1056,2.02543758101092,1.39986602024676,1.55792081062389,1.48461688475833,1.25925761024045,1.1122682607641
10390,3.18896843616991,3.24705402794208,3.33127755191158,3.70326384509525,3.69225734425007,3.60467813297515
64781,3.49086141572529,3.57821352848938,3.44004588738036,3.28627889256559,3.53399578794575,3.45996242642071
8824,3.54972882793856,3.73478275308479,3.59084243650322,3.23788702515522,3.13499599960238,3.5204052655551
1080,0.18467204109642,0.257457410586601,0.185218836643006,0.269466994998438,0.450027723386171,0.185354959018062
55349,3.46813826591979,3.33758445559537,3.40190956563738,3.46572568592593,3.49454242587953,3.62193198294125
1119,8.45293465424743,8.42498147161246,8.40351864724618,7.97739548539299,7.95286843650783,7.9998024635028
1120,3.99041677510873,4.19824915431695,4.09810236045742,2.66978503777782,2.70493179908806,2.85534309212655
79586,4.35500934685572,4.39779290527065,4.11734505245466,2.32835566936888,2.41976291376499,2.67343306903196
54480,4.05634532891576,3.93754337908554,4.00783659587747,2.86811376037981,2.89553225818719,2.83554928592621
56994,4.81628249188927,4.87472165959653,4.85395631690001,5.05048068910286,4.96873439999845,4.87230600341666
8534,0,0.0693842092290083,0.0660348929638806,0.0768319917484775,0,0
50515,3.68070913468058,3.54329176350666,3.4987265233514,3.29323337388881,3.43114609410572,3.3372074929114
55501,3.9403119225853,3.69093385233166,3.68204535413286,3.1552390113817,2.70193643880078,3.5255196137414
166012,4.07326787606414,4.06473033392553,3.46328117396716,2.90721507946527,2.73196277062902,3.68283782991654
113189,3.45091412573288,3.43449725279083,3.14036919324866,3.49237313620887,3.53588023690227,3.72262275639903
9435,0,0,0,0.0245051989959869,0,0
9469,3.78379725021152,3.81978883192035,3.91637451669519,3.04053106130962,3.03693172087548,3.10471313855468
23563,0.496765307073371,0.532545261394997,0.255708400452128,0.188214940552984,0.108137248576988,0.451559504248531
4166,0.99094337004761,0.794825069978997,0.860412746216007,0.746849671325755,0.994338983122178,0.859552416994547
56548,2.08344082459085,2.6915448967499,2.15244021434685,1.46635879825063,1.32815020457205,2.23459526234012
22856,3.52177166095481,3.56775266899799,3.42747410439742,3.86540880226191,3.23857499621518,3.14005272438173
337876,3.67072683859341,3.13762182151604,3.32238284710753,3.67928672639546,3.27328445275712,3.68128646289818
