entrezID,CHO_Core_1,CHO_Core_2,CHO_Core_6,CHO_Core_8,CHO_Core_9,CHO_Core_10,CHO_Core_11,CHO_Core_12,CHO_Core_13,CHO_Core_14,CHO_Core_15,CHO_Core_16,CHO_Core_17,CHO_Core_18
100755205,0,3.29622814442132,0,3.29622814442132,0,0,3.29622814442132,5.26574957295676,5.26574957295676,6.6750053336617,5.26574957295676,0,6.6750053336617,0
100755207,4.27518174878263,4.57816790845847,3.5453900131607,2.2544481670081,3.08824286597853,3.37922536994714,3.73957635131834,3.61406138600823,3.40515135396065,3.0675368612342,3.78472047329097,1.83890463390198,3.42450800086597,3.87968686885637
100755213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100755252,3.62179538481091,3.94358762134498,4.00276579487212,3.40816219315371,1.36103133228801,1.37275663079375,2.43447800059692,2.38211438021911,4.73836667501326,4.80365503694015,5.2057150102517,2.02512338239027,3.77985527758522,3.4931813553972
100755254,3.58809067520604,4.17647800972922,4.6013189472054,3.08311542095933,3.47600229209851,3.44187986101403,3.58439459815934,3.90655896973334,2.96733942730636,3.19627115664381,3.19227366913718,2.32548271046137,3.41900151191357,3.16420140977594
100755259,3.48946363332531,3.62240896932231,3.36348529982556,2.62738626957784,3.35394750152668,3.41509652562085,3.94079122991563,4.0101122557039,3.58709859701742,3.35712878960116,4.01987094702157,2.1319792166297,3.61788300940207,3.65447596159058
100755260,3.54742789940209,4.09066696275732,3.96990302747767,3.09634205222289,3.30607555087455,3.53791806064788,3.92076874223528,3.91370997685084,3.32200320733677,3.38324804622989,3.51502037854211,2.01655294846659,3.34382121770168,3.22971846800149
100755263,0,0,0,0,0,0,0,13.5402510055111,0,0,0,0,0,0
100755276,2.33670255913126,3.57100294878889,3.0596087031868,2.01549121548949,3.57100294878889,4.94388157352129,5.71274995849765,4.85066981947489,2.48988740644071,2.92314799174676,2.63851830776671,1.6722191917991,3.69107732980826,3.19244384011041
100755288,3.67615485512312,3.84238830702752,4.14889935335188,2.55681376412079,2.936694184303,2.936694184303,3.36225468591856,3.35024163740765,3.87498193478489,3.98211795898032,3.91811220838372,2.22162064786914,3.56218052915756,3.73218233427319
100755303,2.60292089442257,3.06056567121332,3.34979047555182,2.80280475523205,3.40220578146758,3.3233753197742,3.64807754803471,3.46267048672676,3.99174165368612,3.65634396465546,4.29152103019421,2.71384448706432,3.78678108094991,4.08357762336297
100755306,3.68023500389473,3.9087871878587,3.80015384622806,2.50800805790766,3.30219141019835,3.54217692993653,3.29580192459514,3.15970131232603,3.86903844881166,3.52082985560064,4.1219303240632,2.19131737284248,3.77697979274293,3.48402148639713
100755315,3.21557654406756,3.63974990285974,4.3186721082425,3.25063365525658,2.2589114713562,2.46408629328532,2.6742573267014,2.74239595421624,4.11960504979572,4.56860951314424,4.57531492317916,2.591910274383,3.82221330104888,3.45596618580446
100755324,4.24587534709515,4.56013166543849,4.19932471991411,3.13491289925395,3.12042613415278,3.2915571177904,3.98431121310471,3.94755921004276,3.14935781231343,3.09132607279767,3.20672373557762,1.72363824746959,3.22096296407836,2.98812106080143
100755378,3.24237370254176,3.48994902517867,3.13980600337625,2.4163241209356,4.12428262957262,4.73756700946235,3.86221391615241,4.15257124817191,3.12250494805177,3.2592656104999,3.22542453376921,2.25403807019869,3.61714189337209,3.30960160608852
100755382,4.16022471565967,3.9543132658276,2.21152838664617,1.90441432351414,6.77166005208466,6.65054686420543,5.40397222675658,4.90828362565879,1.90441432351414,1.22705176044981,0,1.57719478225222,0.443328185428282,0
100755384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100755385,2.48514829322323,3.35104645708591,2.03313673037559,2.16444898750197,5.40022907120873,4.78316534042325,4.37456778155484,4.16668252886614,3.18944953988511,2.73538862519019,3.24776409625683,2.25011292255876,3.78590051461988,3.14230320639654
100755391,5.15945167583472,5.13807687229762,4.21254335214085,3.21064441368335,2.26588190545951,2.31635400380713,2.98516913971189,3.07226761460397,3.80702511734042,3.6041814203152,4.0849103498591,1.5195769598642,2.90769315087065,2.77965344680046
100755392,1.91496126128053,5.26574957295676,5.26574957295676,0,5.26574957295676,1.91496126128053,3.29622814442132,0,4.3773436867695,4.3773436867695,1.91496126128053,3.29622814442132,4.3773436867695,3.29622814442132
100755419,2.25992561871529,4.43651597500451,3.94228680182135,2.25992561871529,2.9389333245106,3.09519604203112,3.24672278950776,4.77755722513718,3.67555689829489,2.77762901341949,4.19550546591512,1.68236118310606,4.43651597500451,3.67555689829489
100755423,2.40809355682649,2.47624766433878,2.91037773161348,2.12941798324873,2.3355176096765,2.63612425930541,3.52018290179607,3.83165491385363,4.03645800263261,3.77454957642171,4.48629812674798,3.14082128647314,4.96937272063391,4.6968989032326
100755431,1.06460998621336,3.33697342228765,1.94185337374432,2.6879153646777,4.42653593177094,1.94185337374432,2.6879153646777,1.94185337374432,5.71409190586303,4.42653593177094,4.89354180721294,1.94185337374432,3.33697342228765,5.3206305629847
100755461,0,0,12.6948693552914,0,0,0,0,0,6.01986402162968,0,0,0,0,0
100755485,2.2976616468922,3.39580469292603,4.29566159017103,3.86594944116741,2.2976616468922,3.39580469292603,6.01986402162968,3.86594944116741,2.87682072451781,3.39580469292603,3.86594944116741,0.888405886187262,3.39580469292603,2.87682072451781
100755503,0,0,0,0,7.52038698388137,0,7.52038698388137,0,0,0,0,0,7.52038698388137,7.52038698388137
100755514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100755549,2.81734678625706,4.60840790254516,4.07961368909725,3.16402025326238,1.60453860040051,3.16402025326238,3.48820785073892,5.30955460908841,2.44483414976746,1.12471865909179,2.0423180555221,4.60840790254516,4.07961368909725,4.07961368909725
100755554,0,0,0,0,0,0,7.52038698388137,7.52038698388137,0,0,0,0,10.3972077083992,0
100755596,2.11090796676238,2.25844237930957,1.95888757089463,2.25844237930957,0.642102374121563,0.839033594592317,2.33060858053286,1.88110822470144,4.77504686986919,5.27636086279997,5.83965685608255,3.80852469183292,5.23645187098922,5.15566534723319
100755599,3.45823402592355,4.04748286007293,3.27083159350006,2.31805714249623,2.93810033825294,2.74792461338228,4.0661321423834,4.11706187698923,3.14374289834031,3.21045290950571,3.55194493497226,2.53760910695803,4.24889625619295,4.30688454396391
100755602,2.9914539050246,3.19015154758885,2.97417313734475,2.84262781145612,3.2723660958853,3.68311973415826,4.18305159004959,4.18305159004959,3.48782086783835,3.28051368542024,4.20001390155842,2.30364495917758,3.53446455109473,3.97488435416833
100755610,3.34046013067448,3.58371143291649,3.35912018432103,2.40431077764508,3.42082215728612,3.86641691500591,3.87762319521117,3.96638057777487,3.3092044475403,3.34046013067448,3.87762319521117,2.13412377147413,3.66028647386222,3.99379722174719
100755627,0,6.6750053336617,0,0,0,0,0,0,0,6.6750053336617,9.4353482451619,6.6750053336617,0,0
100755639,3.55561576285791,4.01274311450118,4.259469443709,3.66772010294392,2.53944920920449,2.67647387832201,3.77736598642097,3.80140862247726,3.89643948239784,3.81338672539949,4.19337878829644,1.41959523290218,3.03850127125693,3.12162212474243
100755684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100755696,3.18988084172982,3.65262730710496,3.10306592823088,2.48885752516767,4.06171335079422,4.07855359079157,4.03271175035717,3.94715003265844,3.14955472403442,3.27803359020729,3.52549219445182,2.30394474618413,3.71241930718794,3.60268884519493
