SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6,SampleID_S7,TaskID_S7,TaskScore_S7,BinaryTaskScore_S7,EssentialRxnsTask_S7,ExpressionScoreEssentialRxnsTask_S7,GeneAssociatedToEssentialRxnsTask_S7,GeneExpressionValue_S7,SampleID_S8,TaskID_S8,TaskScore_S8,BinaryTaskScore_S8,EssentialRxnsTask_S8,ExpressionScoreEssentialRxnsTask_S8,GeneAssociatedToEssentialRxnsTask_S8,GeneExpressionValue_S8,SampleID_S9,TaskID_S9,TaskScore_S9,BinaryTaskScore_S9,EssentialRxnsTask_S9,ExpressionScoreEssentialRxnsTask_S9,GeneAssociatedToEssentialRxnsTask_S9,GeneExpressionValue_S9,SampleID_S10,TaskID_S10,TaskScore_S10,BinaryTaskScore_S10,EssentialRxnsTask_S10,ExpressionScoreEssentialRxnsTask_S10,GeneAssociatedToEssentialRxnsTask_S10,GeneExpressionValue_S10,SampleID_S11,TaskID_S11,TaskScore_S11,BinaryTaskScore_S11,EssentialRxnsTask_S11,ExpressionScoreEssentialRxnsTask_S11,GeneAssociatedToEssentialRxnsTask_S11,GeneExpressionValue_S11,SampleID_S12,TaskID_S12,TaskScore_S12,BinaryTaskScore_S12,EssentialRxnsTask_S12,ExpressionScoreEssentialRxnsTask_S12,GeneAssociatedToEssentialRxnsTask_S12,GeneExpressionValue_S12,SampleID_S13,TaskID_S13,TaskScore_S13,BinaryTaskScore_S13,EssentialRxnsTask_S13,ExpressionScoreEssentialRxnsTask_S13,GeneAssociatedToEssentialRxnsTask_S13,GeneExpressionValue_S13,SampleID_S14,TaskID_S14,TaskScore_S14,BinaryTaskScore_S14,EssentialRxnsTask_S14,ExpressionScoreEssentialRxnsTask_S14,GeneAssociatedToEssentialRxnsTask_S14,GeneExpressionValue_S14
1,65,NaN,0,FBA,6.6750053336617,100755179,1,2,65,NaN,0,FBA,6.6750053336617,100755179,1,3,65,NaN,0,FBA,9.4353482451619,100755179,2,4,65,NaN,0,FBA,6.6750053336617,100755179,1,5,65,NaN,0,FBA,3.55748159614071,100760749,2,6,65,NaN,0,FBA,3.40812812625082,100771717,6851,7,65,NaN,0,FBA,3.55748159614071,100760749,2,8,65,NaN,0,FBA,5.61501870896134,100760749,4,9,65,NaN,0,FBA,4.26912691961742,100771717,9456,10,65,NaN,0,FBA,4.14399851757309,100771717,9049,11,65,NaN,0,FBA,4.53201637029222,100771717,10345,12,65,NaN,0,FBA,2.32365960862695,100771717,4148,13,65,NaN,0,FBA,5.61501870896134,100760749,4,14,65,NaN,0,FBA,4.69134819296465,100760749,3
1,65,NaN,0,FBP,NaN,103160952,0,2,65,NaN,0,FBP,NaN,103160952,0,3,65,NaN,0,FBP,NaN,103160952,0,4,65,NaN,0,FBP,NaN,103160952,0,5,65,NaN,0,FBP,NaN,103160952,0,6,65,NaN,0,FBP,NaN,103160952,0,7,65,NaN,0,FBP,NaN,103160952,0,8,65,NaN,0,FBP,NaN,103160952,0,9,65,NaN,0,FBP,NaN,103160952,0,10,65,NaN,0,FBP,NaN,103160952,0,11,65,NaN,0,FBP,NaN,103160952,0,12,65,NaN,0,FBP,NaN,103160952,0,13,65,NaN,0,FBP,NaN,103160952,0,14,65,NaN,0,FBP,NaN,103160952,0
1,65,NaN,0,FUMm,3.65528910609515,100773218,1874,2,65,NaN,0,FUMm,3.93642283763279,100773218,2083,3,65,NaN,0,FUMm,3.67737900041351,100773218,1890,4,65,NaN,0,FUMm,3.09510128494091,100773218,1491,5,65,NaN,0,FUMm,2.98873331219281,100773218,1423,6,65,NaN,0,FUMm,3.18559256975306,100773218,1550,7,65,NaN,0,FUMm,3.3072175794739,100773218,1631,8,65,NaN,0,FUMm,3.56734889429466,100773218,1811,9,65,NaN,0,FUMm,3.94818118120663,100773218,2092,10,65,NaN,0,FUMm,3.96381608208256,100773218,2104,11,65,NaN,0,FUMm,4.15147829179355,100773218,2251,12,65,NaN,0,FUMm,2.10568236353105,100773218,911,13,65,NaN,0,FUMm,3.38814760393561,100773218,1686,14,65,NaN,0,FUMm,3.19622094934886,100773218,1557
1,65,NaN,0,GAPD,4.74844506138002,100767862,6,2,65,NaN,0,GAPD,5.23493961631401,100767862,7,3,65,NaN,0,GAPD,4.61345249119421,100736557,52324,4,65,NaN,0,GAPD,2.50706416290156,100736557,22470,5,65,NaN,0,GAPD,2.65302620901445,100736557,24158,6,65,NaN,0,GAPD,2.82400420994397,100736557,26199,7,65,NaN,0,GAPD,2.9179248902421,100767862,3,8,65,NaN,0,GAPD,2.87757671522826,100736557,26853,9,65,NaN,0,GAPD,3.79690051047547,100736557,39240,10,65,NaN,0,GAPD,3.76725482068581,100736557,38804,11,65,NaN,0,GAPD,5.67826780174229,100767862,8,12,65,NaN,0,GAPD,1.89653195777561,100736557,15920,13,65,NaN,0,GAPD,5.23493961631401,100767862,7,14,65,NaN,0,GAPD,5.23493961631401,100767862,7
1,65,NaN,0,GARFT,4.04792246161524,100689446,3812,2,65,NaN,0,GARFT,4.42428219791362,100689446,4349,3,65,NaN,0,GARFT,3.72935296741227,100689446,3388,4,65,NaN,0,GARFT,2.83462898021331,100689446,2332,5,65,NaN,0,GARFT,3.49265057508088,100689446,3090,6,65,NaN,0,GARFT,3.32137545232928,100689446,2883,7,65,NaN,0,GARFT,3.56292069218224,100689446,3177,8,65,NaN,0,GARFT,3.96424464251732,100689446,3698,9,65,NaN,0,GARFT,3.48695349625177,100689446,3083,10,65,NaN,0,GARFT,3.39573558299286,100689446,2972,11,65,NaN,0,GARFT,3.4910235005465,100689446,3088,12,65,NaN,0,GARFT,1.98076771934284,100689446,1486,13,65,NaN,0,GARFT,3.25101742099474,100689446,2800,14,65,NaN,0,GARFT,3.11252838794781,100689446,2640
1,65,NaN,0,GHMT2r,3.99705723422064,100773080,677,2,65,NaN,0,GHMT2r,4.27765238495085,100773080,748,3,65,NaN,0,GHMT2r,3.90267609787598,100773080,654,4,65,NaN,0,GHMT2r,3.48828894058648,100773080,558,5,65,NaN,0,GHMT2r,2.06635305781183,100773080,283,6,65,NaN,0,GHMT2r,2.01827576431462,100773080,275,7,65,NaN,0,GHMT2r,2.86097285071141,100773080,427,8,65,NaN,0,GHMT2r,3.44308067600173,100773080,548,9,65,NaN,0,GHMT2r,4.12547520789412,100773080,709,10,65,NaN,0,GHMT2r,4.01734123769871,100773080,682,11,65,NaN,0,GHMT2r,4.4402375978038,100773080,791,12,65,NaN,0,GHMT2r,2.21368251452698,100773080,308,13,65,NaN,0,GHMT2r,3.61273980962424,100773080,586,14,65,NaN,0,GHMT2r,3.20117303436981,100773080,496
1,65,NaN,0,GLNS,2.94733719746793,100764163,735,2,65,NaN,0,GLNS,3.16375886963181,100764163,808,3,65,NaN,0,GLNS,3.10539082583555,100764163,788,4,65,NaN,0,GLNS,2.18278378470749,100764163,501,5,65,NaN,0,GLNS,3.59439256572544,100764163,963,6,65,NaN,0,GLNS,3.83602491556266,100764163,1056,7,65,NaN,0,GLNS,3.55698495555909,100764163,949,8,65,NaN,0,GLNS,3.46222288497302,100764163,914,9,65,NaN,0,GLNS,3.33207828044336,100764163,867,10,65,NaN,0,GLNS,3.46495544545014,100764163,915,11,65,NaN,0,GLNS,3.77220900351751,100764163,1031,12,65,NaN,0,GLNS,2.83395961042324,100764163,698,13,65,NaN,0,GLNS,4.44875779125711,100764163,1313,14,65,NaN,0,GLNS,4.36503731054544,100764163,1276
1,65,NaN,0,GLUDym,3.87534216562961,100759948,2730,2,65,NaN,0,GLUDym,4.13142056617614,100759948,2996,3,65,NaN,0,GLUDym,3.85753044195869,100759948,2712,4,65,NaN,0,GLUDym,3.29800235127443,100759948,2178,5,65,NaN,0,GLUDym,4.02423343726602,100759948,2883,6,65,NaN,0,GLUDym,3.84462684306104,100759948,2699,7,65,NaN,0,GLUDym,3.84064979609265,100759948,2695,8,65,NaN,0,GLUDym,3.78664772825725,100759948,2641,9,65,NaN,0,GLUDym,3.21527928904073,100759948,2104,10,65,NaN,0,GLUDym,3.18021410533125,100759948,2073,11,65,NaN,0,GLUDym,3.30243511602667,100759948,2182,12,65,NaN,0,GLUDym,1.89856039640855,100759948,1077,13,65,NaN,0,GLUDym,2.95263070610424,100759948,1877,14,65,NaN,0,GLUDym,2.85909959483076,100759948,1799
1,65,NaN,0,GLUPRT,5.11861190483835,100760149,1283,2,65,NaN,0,GLUPRT,5.60596629951829,100760149,1488,3,65,NaN,0,GLUPRT,5.35276024293506,100760149,1379,4,65,NaN,0,GLUPRT,3.30197710049,100760149,673,5,65,NaN,0,GLUPRT,2.29491721605745,100760149,419,6,65,NaN,0,GLUPRT,2.72801287058295,100760149,522,7,65,NaN,0,GLUPRT,3.2550743753629,100760149,660,8,65,NaN,0,GLUPRT,3.45753734688961,100760149,717,9,65,NaN,0,GLUPRT,3.23327767262096,100760149,654,10,65,NaN,0,GLUPRT,2.97170338144195,100760149,584,11,65,NaN,0,GLUPRT,3.14512805754354,100760149,630,12,65,NaN,0,GLUPRT,1.19384511581512,100760149,194,13,65,NaN,0,GLUPRT,2.48876379145196,100760149,464,14,65,NaN,0,GLUPRT,2.2285948692129,100760149,404
1,65,NaN,0,GLUt2m,3.80277804035601,100752846,1131,2,65,NaN,0,GLUt2m,4.00567909312021,100756941,5,3,65,NaN,0,GLUt2m,4.11979133704681,100752846,1270,4,65,NaN,0,GLUt2m,2.96946424115486,100752846,805,5,65,NaN,0,GLUt2m,2.54288924490108,100752846,658,6,65,NaN,0,GLUt2m,2.72434106639452,100752846,719,7,65,NaN,0,GLUt2m,3.13901173552732,100752846,867,8,65,NaN,0,GLUt2m,3.20047462056385,100752846,890,9,65,NaN,0,GLUt2m,5.43423723544262,100756941,8,10,65,NaN,0,GLUt2m,4.00567909312021,100756941,5,11,65,NaN,0,GLUt2m,4.28925700239119,100752846,1348,12,65,NaN,0,GLUt2m,5.00186924542348,100756941,7,13,65,NaN,0,GLUt2m,5.00186924542348,100756941,7,14,65,NaN,0,GLUt2m,6.54403432820758,100756941,11
1,65,NaN,0,GLYCLm,2.9005415416277,100763091,93,2,65,NaN,0,GLYCLm,3.76743795176149,100763091,133,3,65,NaN,0,GLYCLm,3.79440070377079,100765652,821,4,65,NaN,0,GLYCLm,2.53234159198517,100763091,78,5,65,NaN,0,GLYCLm,2.90450076207034,100689437,1676,6,65,NaN,0,GLYCLm,3.25093946804724,100765652,662,7,65,NaN,0,GLYCLm,3.82893182099958,100774281,6,8,65,NaN,0,GLYCLm,4.05316850138212,100765652,903,9,65,NaN,0,GLYCLm,3.08636252818019,100763091,101,10,65,NaN,0,GLYCLm,2.24398014965592,100763091,67,11,65,NaN,0,GLYCLm,2.60818269935103,100763091,81,12,65,NaN,0,GLYCLm,1.82309203642047,100765652,318,13,65,NaN,0,GLYCLm,2.89171476589269,100765652,566,14,65,NaN,0,GLYCLm,2.83317914361377,100765652,551
1,65,NaN,0,GLYtm,-1,,,2,65,NaN,0,GLYtm,-1,,,3,65,NaN,0,GLYtm,-1,,,4,65,NaN,0,GLYtm,-1,,,5,65,NaN,0,GLYtm,-1,,,6,65,NaN,0,GLYtm,-1,,,7,65,NaN,0,GLYtm,-1,,,8,65,NaN,0,GLYtm,-1,,,9,65,NaN,0,GLYtm,-1,,,10,65,NaN,0,GLYtm,-1,,,11,65,NaN,0,GLYtm,-1,,,12,65,NaN,0,GLYtm,-1,,,13,65,NaN,0,GLYtm,-1,,,14,65,NaN,0,GLYtm,-1,,
1,65,NaN,0,H2Otm,0,100762692,0,2,65,NaN,0,H2Otm,0,100762692,0,3,65,NaN,0,H2Otm,0,100762692,0,4,65,NaN,0,H2Otm,0,100762692,0,5,65,NaN,0,H2Otm,0,100762692,0,6,65,NaN,0,H2Otm,0,100762692,0,7,65,NaN,0,H2Otm,0,100762692,0,8,65,NaN,0,H2Otm,0,100762692,0,9,65,NaN,0,H2Otm,0,100762692,0,10,65,NaN,0,H2Otm,0,100762692,0,11,65,NaN,0,H2Otm,0,100762692,0,12,65,NaN,0,H2Otm,0,100762692,0,13,65,NaN,0,H2Otm,0,100762692,0,14,65,NaN,0,H2Otm,13.5402510055111,100762692,1
1,65,NaN,0,HCO3Em,3.50917859817311,100768750,812,2,65,NaN,0,HCO3Em,4.43651597500451,100755419,25,3,65,NaN,0,HCO3Em,3.94228680182135,100755419,21,4,65,NaN,0,HCO3Em,2.47055518296805,100768750,510,5,65,NaN,0,HCO3Em,4.95063802834332,100768750,1350,6,65,NaN,0,HCO3Em,5.23344572613584,100768750,1475,7,65,NaN,0,HCO3Em,4.91560051176921,100768750,1335,8,65,NaN,0,HCO3Em,5.02228005955955,100768750,1381,9,65,NaN,0,HCO3Em,3.67555689829489,100755419,19,10,65,NaN,0,HCO3Em,2.77762901341949,100755419,13,11,65,NaN,0,HCO3Em,4.19550546591512,100755419,23,12,65,NaN,0,HCO3Em,1.68236118310606,100755419,7,13,65,NaN,0,HCO3Em,4.43651597500451,100755419,25,14,65,NaN,0,HCO3Em,3.67555689829489,100755419,19
1,65,NaN,0,IMPC,4.49898304801582,100750895,6399,2,65,NaN,0,IMPC,4.88517648377092,100750895,7265,3,65,NaN,0,IMPC,4.78153973237347,100750895,7026,4,65,NaN,0,IMPC,2.90176937120875,100750895,3450,5,65,NaN,0,IMPC,2.48059086700704,100750895,2817,6,65,NaN,0,IMPC,2.74095819301825,100750895,3202,7,65,NaN,0,IMPC,3.10497131408979,100750895,3775,8,65,NaN,0,IMPC,3.32668208998137,100750895,4145,9,65,NaN,0,IMPC,3.721546772945,100750895,4846,10,65,NaN,0,IMPC,3.75124746277562,100750895,4901,11,65,NaN,0,IMPC,3.7507090219459,100750895,4900,12,65,NaN,0,IMPC,1.75011997455261,100750895,1838,13,65,NaN,0,IMPC,2.99094370938892,100750895,3591,14,65,NaN,0,IMPC,2.76790332596711,100750895,3243
1,65,NaN,0,MDH,3.10202084542115,100764352,1985,2,65,NaN,0,MDH,3.20801559811669,100764352,2077,3,65,NaN,0,MDH,3.88744164496848,100756246,21,4,65,NaN,0,MDH,3.62322923809658,100756246,19,5,65,NaN,0,MDH,5.13379092450063,100756246,32,6,65,NaN,0,MDH,6.13062804483535,100756246,43,7,65,NaN,0,MDH,5.79069133991068,100756246,39,8,65,NaN,0,MDH,5.79069133991068,100756246,39,9,65,NaN,0,MDH,3.79971664452184,100764352,2628,10,65,NaN,0,MDH,3.60033065661533,100764352,2435,11,65,NaN,0,MDH,3.97974603682619,100764352,2809,12,65,NaN,0,MDH,2.38454568956348,100764352,1411,13,65,NaN,0,MDH,3.98462837292354,100764352,2814,14,65,NaN,0,MDH,3.86411681032204,100764352,2692
1,65,NaN,0,ME2,3.45655283307398,100767908,2967,2,65,NaN,0,ME2,3.80337116835352,100767908,3394,3,65,NaN,0,ME2,3.76477266914273,100767908,3345,4,65,NaN,0,ME2,2.85489298993364,100767908,2293,5,65,NaN,0,ME2,2.98411539370373,100767908,2431,6,65,NaN,0,ME2,3.15226938679035,100767908,2616,7,65,NaN,0,ME2,4.16505138066898,100767908,3872,8,65,NaN,0,ME2,3.92660592726396,100767908,3553,9,65,NaN,0,ME2,3.51840658377714,100767908,3041,10,65,NaN,0,ME2,3.44729268034052,100767908,2956,11,65,NaN,0,ME2,3.91357396421703,100767908,3536,12,65,NaN,0,ME2,2.37226058167697,100767908,1808,13,65,NaN,0,ME2,3.46159660624369,100767908,2973,14,65,NaN,0,ME2,3.40498357325058,100767908,2906
1,65,NaN,0,MTHFC,3.55841149980128,100763862,3955,2,65,NaN,0,MTHFC,3.72054630076072,100763862,4211,3,65,NaN,0,MTHFC,3.76768511471982,100763862,4287,4,65,NaN,0,MTHFC,3.0027268760619,100763862,3138,5,65,NaN,0,MTHFC,2.68494082538376,100763862,2710,6,65,NaN,0,MTHFC,2.85525709256162,100763862,2936,7,65,NaN,0,MTHFC,3.32450410584086,100763862,3600,8,65,NaN,0,MTHFC,3.53518372485178,100763862,3919,9,65,NaN,0,MTHFC,4.16792918044765,100763862,4962,10,65,NaN,0,MTHFC,4.08229349711073,100763862,4813,11,65,NaN,0,MTHFC,4.3722589445401,100763862,5328,12,65,NaN,0,MTHFC,2.19821125070047,100763862,2105,13,65,NaN,0,MTHFC,3.54164671590021,100763862,3929,14,65,NaN,0,MTHFC,3.24289581232224,100763862,3480
1,65,NaN,0,MTHFD,3.55841149980128,100763862,3955,2,65,NaN,0,MTHFD,3.72054630076072,100763862,4211,3,65,NaN,0,MTHFD,3.76768511471982,100763862,4287,4,65,NaN,0,MTHFD,3.0027268760619,100763862,3138,5,65,NaN,0,MTHFD,2.68494082538376,100763862,2710,6,65,NaN,0,MTHFD,2.85525709256162,100763862,2936,7,65,NaN,0,MTHFD,3.32450410584086,100763862,3600,8,65,NaN,0,MTHFD,3.53518372485178,100763862,3919,9,65,NaN,0,MTHFD,4.16792918044765,100763862,4962,10,65,NaN,0,MTHFD,4.08229349711073,100763862,4813,11,65,NaN,0,MTHFD,4.3722589445401,100763862,5328,12,65,NaN,0,MTHFD,2.19821125070047,100763862,2105,13,65,NaN,0,MTHFD,3.54164671590021,100763862,3929,14,65,NaN,0,MTHFD,3.24289581232224,100763862,3480
1,65,NaN,0,NADH2_u10m_cho,-1,3979183,,2,65,NaN,0,NADH2_u10m_cho,-1,3979183,,3,65,NaN,0,NADH2_u10m_cho,-1,3979183,,4,65,NaN,0,NADH2_u10m_cho,-1,3979183,,5,65,NaN,0,NADH2_u10m_cho,-1,3979183,,6,65,NaN,0,NADH2_u10m_cho,-1,3979183,,7,65,NaN,0,NADH2_u10m_cho,-1,3979183,,8,65,NaN,0,NADH2_u10m_cho,-1,3979183,,9,65,NaN,0,NADH2_u10m_cho,-1,3979183,,10,65,NaN,0,NADH2_u10m_cho,-1,3979183,,11,65,NaN,0,NADH2_u10m_cho,-1,3979183,,12,65,NaN,0,NADH2_u10m_cho,-1,3979183,,13,65,NaN,0,NADH2_u10m_cho,-1,3979183,,14,65,NaN,0,NADH2_u10m_cho,-1,3979183,
1,65,NaN,0,O2tm,-1,,,2,65,NaN,0,O2tm,-1,,,3,65,NaN,0,O2tm,-1,,,4,65,NaN,0,O2tm,-1,,,5,65,NaN,0,O2tm,-1,,,6,65,NaN,0,O2tm,-1,,,7,65,NaN,0,O2tm,-1,,,8,65,NaN,0,O2tm,-1,,,9,65,NaN,0,O2tm,-1,,,10,65,NaN,0,O2tm,-1,,,11,65,NaN,0,O2tm,-1,,,12,65,NaN,0,O2tm,-1,,,13,65,NaN,0,O2tm,-1,,,14,65,NaN,0,O2tm,-1,,
1,65,NaN,0,OCBTm,3.86594944116741,100761890,1,2,65,NaN,0,OCBTm,6.01986402162968,100761890,2,3,65,NaN,0,OCBTm,3.86594944116741,100761890,1,4,65,NaN,0,OCBTm,3.86594944116741,100761890,1,5,65,NaN,0,OCBTm,3.86594944116741,100761890,1,6,65,NaN,0,OCBTm,3.86594944116741,100761890,1,7,65,NaN,0,OCBTm,6.01986402162968,100761890,2,8,65,NaN,0,OCBTm,3.86594944116741,100761890,1,9,65,NaN,0,OCBTm,0,100761890,0,10,65,NaN,0,OCBTm,3.86594944116741,100761890,1,11,65,NaN,0,OCBTm,3.86594944116741,100761890,1,12,65,NaN,0,OCBTm,0,100761890,0,13,65,NaN,0,OCBTm,0,100761890,0,14,65,NaN,0,OCBTm,0,100761890,0
1,65,NaN,0,OCOAT1m,4.00125936477958,100766113,2087,2,65,NaN,0,OCOAT1m,4.38101418140238,100766113,2386,3,65,NaN,0,OCOAT1m,4.38590398654918,100766113,2390,4,65,NaN,0,OCOAT1m,3.50939700456669,100766113,1732,5,65,NaN,0,OCOAT1m,2.54219614220742,100766113,1128,6,65,NaN,0,OCOAT1m,2.49604977002503,100766113,1102,7,65,NaN,0,OCOAT1m,3.06667623883269,100766113,1441,8,65,NaN,0,OCOAT1m,10.3972077083992,100771204,1,9,65,NaN,0,OCOAT1m,4.16354202913473,100766113,2212,10,65,NaN,0,OCOAT1m,3.9827513172066,100766113,2073,11,65,NaN,0,OCOAT1m,4.42848701963719,100766113,2425,12,65,NaN,0,OCOAT1m,1.84368928320579,100766113,759,13,65,NaN,0,OCOAT1m,2.8321928603145,100766113,1297,14,65,NaN,0,OCOAT1m,10.3972077083992,100771204,1
1,65,NaN,0,ORNDC,4.24832805131389,100751960,2847,2,65,NaN,0,ORNDC,4.61926798142806,100751960,3230,3,65,NaN,0,ORNDC,4.5411844420868,100751960,3147,4,65,NaN,0,ORNDC,2.89676744803353,100751960,1669,5,65,NaN,0,ORNDC,3.21695406223165,100751960,1920,6,65,NaN,0,ORNDC,3.35106171820447,100751960,2030,7,65,NaN,0,ORNDC,3.45110248445251,100751960,2114,8,65,NaN,0,ORNDC,3.80498655007081,100751960,2425,9,65,NaN,0,ORNDC,3.14977932423333,100751960,1866,10,65,NaN,0,ORNDC,3.30635306037296,100751960,1993,11,65,NaN,0,ORNDC,3.3786534318967,100751960,2053,12,65,NaN,0,ORNDC,1.79598895899603,100751960,919,13,65,NaN,0,ORNDC,3.08676538347695,100751960,1816,14,65,NaN,0,ORNDC,2.99072994478037,100751960,1741
1,65,NaN,0,ORNTArm,NaN,100771896,0,2,65,NaN,0,ORNTArm,NaN,100771896,0,3,65,NaN,0,ORNTArm,NaN,100771896,0,4,65,NaN,0,ORNTArm,NaN,100771896,0,5,65,NaN,0,ORNTArm,NaN,100771896,0,6,65,NaN,0,ORNTArm,NaN,100771896,0,7,65,NaN,0,ORNTArm,NaN,100771896,0,8,65,NaN,0,ORNTArm,NaN,100771896,0,9,65,NaN,0,ORNTArm,NaN,100771896,0,10,65,NaN,0,ORNTArm,NaN,100771896,0,11,65,NaN,0,ORNTArm,NaN,100771896,0,12,65,NaN,0,ORNTArm,NaN,100771896,0,13,65,NaN,0,ORNTArm,NaN,100771896,0,14,65,NaN,0,ORNTArm,NaN,100771896,0
1,65,NaN,0,P45027A16m,2.95927084499236,100751853,349,2,65,NaN,0,P45027A16m,0,100751584,0,3,65,NaN,0,P45027A16m,3.23321450716482,100751853,393,4,65,NaN,0,P45027A16m,0,100751584,0,5,65,NaN,0,P45027A16m,0,100751584,0,6,65,NaN,0,P45027A16m,0,100751584,0,7,65,NaN,0,P45027A16m,0,100751584,0,8,65,NaN,0,P45027A16m,0,100751584,0,9,65,NaN,0,P45027A16m,3.21500586829479,100751853,390,10,65,NaN,0,P45027A16m,3.10433913392717,100751853,372,11,65,NaN,0,P45027A16m,0,100751584,0,12,65,NaN,0,P45027A16m,0,100751584,0,13,65,NaN,0,P45027A16m,3.46986506316323,100751853,433,14,65,NaN,0,P45027A16m,0,100751584,0
1,65,NaN,0,PDHm,2.63837435054726,100774878,707,2,65,NaN,0,PDHm,2.84847907101086,100774878,781,3,65,NaN,0,PDHm,2.9312037185864,100774878,811,4,65,NaN,0,PDHm,1.98902918059017,100774878,497,5,65,NaN,0,PDHm,1.83478761785025,100774878,451,6,65,NaN,0,PDHm,1.90579301342439,100774878,472,7,65,NaN,0,PDHm,2.07739465784608,100774878,524,8,65,NaN,0,PDHm,2.2055012170175,100774878,564,9,65,NaN,0,PDHm,3.47837014830927,100774853,1816,10,65,NaN,0,PDHm,3.68653501079585,100689437,2320,11,65,NaN,0,PDHm,3.7679287620141,100774853,2032,12,65,NaN,0,PDHm,1.93905354675137,100774853,856,13,65,NaN,0,PDHm,3.26982208675346,100774853,1668,14,65,NaN,0,PDHm,3.03117821912995,100773493,1301
1,65,NaN,0,PEPCK,0,100758749,0,2,65,NaN,0,PEPCK,0,100758749,0,3,65,NaN,0,PEPCK,0,100758749,0,4,65,NaN,0,PEPCK,0,100758749,0,5,65,NaN,0,PEPCK,0,100758749,0,6,65,NaN,0,PEPCK,0,100758749,0,7,65,NaN,0,PEPCK,0,100758749,0,8,65,NaN,0,PEPCK,0,100758749,0,9,65,NaN,0,PEPCK,0,100758749,0,10,65,NaN,0,PEPCK,0,100758749,0,11,65,NaN,0,PEPCK,0,100758749,0,12,65,NaN,0,PEPCK,0,100758749,0,13,65,NaN,0,PEPCK,0,100758749,0,14,65,NaN,0,PEPCK,13.5402510055111,100758749,1
1,65,NaN,0,PGCD,3.07040650171727,100774394,2683,2,65,NaN,0,PGCD,3.27482186818511,100774394,2927,3,65,NaN,0,PGCD,2.94923191190832,100774394,2543,4,65,NaN,0,PGCD,2.26792304483952,100774394,1816,5,65,NaN,0,PGCD,3.16527521655698,100774394,2795,6,65,NaN,0,PGCD,3.05927744908426,100774394,2670,7,65,NaN,0,PGCD,3.68140439490722,100774394,3443,8,65,NaN,0,PGCD,3.81727275716518,100774394,3625,9,65,NaN,0,PGCD,4.03488411174814,100774394,3927,10,65,NaN,0,PGCD,3.78550349908048,100774394,3582,11,65,NaN,0,PGCD,4.17806734220867,100774394,4133,12,65,NaN,0,PGCD,2.6131503481768,100774394,2172,13,65,NaN,0,PGCD,4.23665054856598,100774394,4219,14,65,NaN,0,PGCD,3.91716566990258,100774394,3762
1,65,NaN,0,PGK,3.20440705173933,100689467,4238,2,65,NaN,0,PGK,3.28195743045096,100689467,4378,3,65,NaN,0,PGK,3.13866152098047,100689467,4121,4,65,NaN,0,PGK,2.86010343556609,100689467,3642,5,65,NaN,0,PGK,3.38962211012306,100689467,4576,6,65,NaN,0,PGK,3.44419395376412,100689467,4678,7,65,NaN,0,PGK,13.5402510055111,100755186,1,8,65,NaN,0,PGK,3.8879091125633,100689467,5550,9,65,NaN,0,PGK,3.95945927133988,100689467,5698,10,65,NaN,0,PGK,3.96425701265741,100689467,5708,11,65,NaN,0,PGK,4.11028284993928,100689467,6017,12,65,NaN,0,PGK,2.17332131400213,100689467,2569,13,65,NaN,0,PGK,3.45323163346577,100689467,4695,14,65,NaN,0,PGK,3.36589617665331,100689467,4532
1,65,NaN,0,PGM,3.54178773679968,100766080,4102,2,65,NaN,0,PGM,3.99086034715802,100761944,13,3,65,NaN,0,PGM,3.78369141670738,100757548,352,4,65,NaN,0,PGM,2.9389333245106,100766080,3184,5,65,NaN,0,PGM,3.07183151353416,100757548,264,6,65,NaN,0,PGM,4.3968804127141,100761944,15,7,65,NaN,0,PGM,4.3968804127141,100761944,15,8,65,NaN,0,PGM,3.43040006668426,100770062,5,9,65,NaN,0,PGM,5.10261925848337,100770062,9,10,65,NaN,0,PGM,4.24435403025831,100757548,416,11,65,NaN,0,PGM,5.44589128217376,100770062,10,12,65,NaN,0,PGM,3.90372619938966,100770062,6,13,65,NaN,0,PGM,5.44589128217376,100770062,10,14,65,NaN,0,PGM,4.33609418940879,100770062,7
