symbol.sep,baseMean,log2FoldChange,lfcSE,pvalue,padj
GATD1,2089.50011784874,0.248237634258783,0.126169835305354,0.0292607959108299,0.0671912136896905
GATD3A,31.4275362834137,-0.20836106438814,0.286099392560124,0.20042245561713,0.340166637189461
GATD3B,1703.8452849696,0.0254903724457956,0.0540588251719173,0.631888268918675,0.772418625255479
GATM,1287.58691690565,0.408081803742315,0.0616145209519876,1.33178866978401e-11,9.48806276534773e-11
GBA,2906.80090268179,0.635445571603833,0.0446162016996724,9.39946075828245e-47,2.88871358648939e-45
GBA2,5035.87336197208,0.143446448390969,0.0348174762925702,3.31073601769737e-05,0.000130015134424886
GBA3,492.20874024606,-0.527767802606983,0.102005731612066,5.49944944294287e-08,2.90022740593067e-07
GBAP1,38.6390737062018,-0.127919030949309,0.244572528513632,0.40382393844232,0.576637162760102
GBAT2,3.9184296986568,-0.0790389183026889,0.300182733771978,0.321173295464815,0.489853169475514
GBE1,1137.02991532529,0.648188552165405,0.064505327229161,1.6442123242792e-24,2.43827659569691e-23
GBF1,6658.37253325452,-0.0402073931427702,0.0304325091590637,0.184165837597093,0.318405048997884
GBGT1,0.495092225189289,-0.00915416637306795,0.295526427276674,0.755828671655548,
GBP1,30.4231152109914,-0.0733141135809991,0.239411952738482,0.615947741679191,0.761180566793649
GBP1P1,20.4683975008764,0.0396369681651457,0.251973501044365,0.772564657246258,0.870533220520548
GBP2,2194.2337408049,0.623944044124041,0.0491315688101801,1.11605780301176e-37,2.68471394584138e-36
GBP3,7.24329499904624,0.0403336444293705,0.281877493744142,0.679218779660518,0.806940786122086
GBP4,27.7190140990116,-0.00959501877771308,0.237278119394679,0.944880172940422,0.971532595908112
GBP5,166.798416246491,0.178842014887994,0.162091573010494,0.191548179941258,0.328302529562782
GBP6,12.918987529323,-0.191337032487521,0.33327100484108,0.164526767066555,0.291114713416849
GBP7,12.8799184577622,0.179468926072689,0.325500863815968,0.185036598376676,0.319693454111103
GBX2,1.59540438195835,0.00160542666669411,0.292279183613056,0.975592487505258,
GC,34848.7891444641,-0.131557638775437,0.0257454964966779,2.94607421318656e-07,1.44705904794848e-06
GCA,189.931558129496,0.105969614063997,0.148885673988445,0.411600118750112,0.583843283199984
GCAT,711.569749128331,-0.204922709531557,0.0796728155295762,0.00732886448960983,0.0195067955095259
GCC1,614.421628105269,-0.203776956421879,0.0835823930027412,0.0107762175455675,0.0277380617689156
GCC2,2409.54565362896,0.309271051949718,0.0498713581692301,3.09610626365432e-10,1.99956862861008e-09
GCC2-AS1,14.1245132339629,0.0979909655176904,0.28461764936132,0.420683974772114,0.592407319506473
GCDH,914.656399522824,-0.358417363044193,0.0727810205662595,3.65735441173117e-07,1.77999206735688e-06
GCFC2,528.133123746505,-0.34540949671334,0.0929523777732675,9.01336614611375e-05,0.000332360884473475
GCGR,2.89425599610321,0.142305017476797,0.340814449356022,0.0471478728095054,
GCH1,2204.03765145927,0.0394742042332039,0.0510173273072666,0.432545287176297,0.603667583952316
GCHFR,997.268881194028,0.139625763809542,0.0689592596884498,0.0370092073062411,0.0825023912248308
GCKR,177.885062497183,1.12268106689186,0.168345493177851,2.38715930948863e-12,1.80991555472713e-11
GCLC,1052.49803132099,-0.0979580681491329,0.0685343144450723,0.141826975276339,0.257492955214987
GCLM,1636.96966866972,-0.439848402297118,0.0556820489818559,9.15036226255416e-16,8.62078262843699e-15
GCM1,7.5167202814108,-0.0146924670621234,0.276644876938819,0.883057379731746,0.938514681350578
GCN1,17651.3972588775,-0.179080919789809,0.0232562567659415,1.00646866178883e-14,8.95671687288363e-14
GCNA,52.4539078037683,-0.184243224104204,0.240848267641801,0.253919476202279,0.410308645028159
GCNT1,47.4652288199112,1.31202979827356,0.350454498974003,1.17481982174672e-05,4.86325204891669e-05
GCNT2,1063.02924356419,0.207995170866431,0.0689771430064047,0.00189072847236078,0.00565568636009917
GCNT3,601.703653352458,0.648556152018897,0.0894219778952493,7.28455511837203e-14,6.14225141840026e-13
GCNT4,181.758800498353,0.922327075324135,0.156852904131061,4.20807368593177e-10,2.68656566804204e-09
GCOM1,5.50203330926489,-0.00826802560009098,0.295737350021653,0.746868514115931,0.852855864430331
GCSAM,0.202983798255157,-0.0121691375205494,0.296725711129099,0.794077478976949,
GCSAML,0.161138810216126,0.0107669798094556,0.296614507334646,0.831785555836972,
GCSH,1516.13843958079,-0.213907618742144,0.0566451447995094,0.000115929292984545,0.000422412029323287
GCSHP3,187.401936404757,0.0152202669773604,0.141660667841833,0.899678230507113,0.948079483227271
GDA,279.854896864119,1.13100327745335,0.135234739925967,4.46557383009728e-18,4.86248341609554e-17
GDAP1,40.9760308915889,-0.537929865685292,0.371122020893951,0.0182628975207372,0.0445025493242844
GDAP1L1,1.95202863259803,-0.0512361664437155,0.298477339939604,0.335611936627207,
GDAP2,474.322542686978,-0.185624040713411,0.103131307176749,0.0539960876770007,0.114986654342528
GDE1,921.778946255547,-0.220905510351689,0.0711677891677495,0.00133811289932353,0.00411664867629303
GDF1,14.5280151936944,0.629203879060947,0.794395648540309,0.0193933098861384,0.0469299142981832
GDF10,0.170584947142764,0.0109267930131571,0.296625360228806,0.831785555836971,
GDF11,1237.7660719121,-0.0897043453576381,0.0694216930180082,0.182903926085471,0.316499609986752
GDF15,2014.94787670897,2.39110800533832,0.141620259589264,3.40518730275891e-65,1.77477963952274e-63
GDF5,6.91884730497786,0.0327123983371675,0.279320009356304,0.743358417747817,0.851018869386952
GDF5OS,153.127737735017,-0.13889621518506,0.150956094542622,0.285655311915446,0.449052468021239
GDF7,148.753830920975,0.280390586030638,0.16240050587209,0.0427227539239698,0.0935199666823973
GDF9,3.29296273876447,-0.0149647044578534,0.288465737575004,0.828220971339261,0.907545264284891
GDI1,1943.61171371836,0.266031899092319,0.0528736390126323,3.03404119929915e-07,1.48658010933225e-06
GDI2,9457.70377094032,-0.273811934660307,0.0294735487923762,9.48549747245827e-21,1.18485628904393e-19
GDNF,2.10785703519005,0.0766559592755996,0.306090061257336,0.171542150467808,
GDNF-AS1,0.53463891955889,0.00768074048544054,0.295389908299031,0.772293916510436,
GDPD1,227.125554489737,0.272537615290744,0.152598990313016,0.0391513088955851,0.0866168649700638
GDPD2,3.38351407711554,-0.0596366708716057,0.296535951588649,0.39366119759612,0.566664850775325
GDPD3,45.1307376515398,0.791889303735012,0.331834945905198,0.00155096845442909,0.00471292408799839
GDPD5,53.4316125904713,0.383534682249021,0.285394189115876,0.0447762895929319,0.0975360334833204
GDPGP1,42.2665812189639,-0.0591766306635346,0.219160068107407,0.691304669845892,0.815142272937953
GEM,49.1035648728742,0.501618520265854,0.310533590345908,0.0175598571890334,0.0430187540399285
GEMIN2,262.465594145299,-0.550377788768215,0.131037294171088,5.67711682777577e-06,2.43607625072468e-05
GEMIN4,1098.28436647153,-0.714310730445552,0.0711079500599748,1.41453008514955e-24,2.10643264559656e-23
GEMIN5,1908.77037628742,-1.08175142992426,0.0513753214958623,1.8295980725554e-99,1.87428653122414e-97
GEMIN6,225.407055998137,-0.587069483797329,0.139667410362101,4.98418047451527e-06,2.15168362698558e-05
GEMIN7,792.41295292691,-0.325308526502595,0.0820223917693879,3.53279010454521e-05,0.000138005662094057
GEMIN7-AS1,0.632601532037761,0.0308485836262155,0.29831693730834,0.328652234494547,
GEMIN8,750.330303225178,-0.011142372817199,0.0733360291489798,0.874722853451297,0.934152229511076
GEMIN8P4,88.7556526330451,-0.181896890259225,0.195150040250577,0.229262335035317,0.378003988715616
GEN1,857.284637317859,-0.451432921830158,0.0760213986602922,9.12871873163927e-10,5.69945398919335e-09
GET4,3314.5678093874,0.259132023668789,0.0513171748750875,2.97686975403247e-07,1.46097751557348e-06
GFAP,1.2775462321177,-0.018204264131991,0.294774442300386,0.64392774340681,
GFER,855.783005711191,-0.281164684662256,0.0730131637099751,6.80124820098284e-05,0.000255602465069617
GFI1,107.457525930792,1.07690388419659,0.206866301342091,1.65743411066469e-08,9.20940243846573e-08
GFM1,3076.78734447787,-0.417944745240142,0.0449320192867851,5.04615031102518e-21,6.38832594417783e-20
GFM2,1826.54876793055,-0.215451926928684,0.0518374121769224,2.34358546637639e-05,9.37907744457995e-05
GFOD1,142.736613887576,-0.453000591754033,0.177879920701621,0.00287102464474958,0.00831184250327452
GFOD2,474.474300251806,-0.0503274788747193,0.0991842210129377,0.589151689875453,0.740229003455977
GFPT1,7309.9927847022,0.403326091002916,0.0322370021941506,2.74096329473832e-36,6.3205266143222e-35
GFPT2,1.13646455670331,0.0278172911487486,0.295173934766365,0.535620604177023,
GFRA1,1228.28150818699,-0.0645747948484455,0.0641536380427313,0.302124738506504,0.468089827368834
GFRA2,0.161138810216126,0.0107669798094556,0.296614507334646,0.831785555836972,
GFRA3,0.328580257040279,-0.0172764173077203,0.29702346995089,0.602061054422559,
GFRAL,1.99954013611208,-0.00503645870362236,0.291000077045964,0.928270991375685,
GFY,0.305161210072745,0.0134091985250214,0.296821814533096,0.67539188005194,
GGA1,1717.9796129123,0.0285967002940622,0.0538032869937448,0.589139940574646,0.740229003455977
GGA2,5019.81517448172,0.42366747663599,0.0344648211041856,3.70885632142904e-35,8.27413816388895e-34
GGA3,1292.35657368788,-0.0965903118432975,0.0580451754066921,0.0892370667839895,0.175995874687388
GGACT,50.666409754692,0.270657001199613,0.253994672922959,0.117697114743408,0.220790472563803
GGCT,1766.79257926181,-0.388813972070464,0.0522686622130982,4.01067855962412e-14,3.45030624156853e-13
GGCX,4591.5623153936,0.0683647359294393,0.0453097970304878,0.126871165136135,0.234968719336096
GGH,1378.23176449847,0.0740527079250057,0.0604003301784606,0.210585903923267,0.353988470146382
GGN,1.13045587788698,0.0294092812834985,0.295480683803566,0.509411422708074,
GGNBP1,0.170584947142764,0.0109267930131571,0.296625360228806,0.831785555836971,
GGNBP2,2366.48971106446,0.122540711931512,0.0466885151437161,0.00797516308103966,0.0210509820701217
GGPS1,740.082387813376,0.203735721570337,0.0762754221799747,0.00561126895869087,0.015314786279079
GGT1,527.055394708906,0.757968303584615,0.0979660443916062,1.38853929372547e-15,1.29381667070865e-14
GGT2,15.4481598102341,0.0676282722291435,0.267339101432158,0.599576818600214,0.747682076411716
GGT5,1.93945925955759,0.0378722706783792,0.294026660065964,0.524169198646037,
GGT6,29.6351917666332,0.0540791493163013,0.23564940228511,0.71261429930057,0.830070986235002
GGT7,1510.53257238427,0.861785569740258,0.0585224712422041,5.39944772536355e-50,1.8262837894612e-48
GGT8P,9.47039713449147,0.12514780006293,0.301642988224523,0.291559133099344,0.455858418968947
GGTA1P,0.474273231873221,0.0236443733862277,0.297491261873531,0.456429728548149,
GGTLC1,0.282724660472707,0.00121580872726971,0.295909433398854,0.980863441298841,
GGTLC2,0.484285875581851,0.0275348252590072,0.29781635750658,0.414442551680544,
GHDC,582.117164780373,0.318287192169543,0.0992641675283056,0.000654415968985692,0.00212554020538811
GHET1,56.1268910341072,0.273734089665595,0.247044833753439,0.111248122598796,0.210576381578372
GHITM,6282.27450424198,-0.0983293406230029,0.0317253890627362,0.00181617799346211,0.00545649296030037
GHR,514.361941849617,0.120295416823207,0.104842086752321,0.219520955392967,0.365553858090159
GHRL,13.9962671191745,-0.118517595255818,0.303370559372925,0.270307495544552,0.430012897057622
GHRLOS,45.2839307607177,-0.0905912282026657,0.221730002897292,0.549554973436914,0.707922614291261
GID4,496.412199510883,-0.0074494104783784,0.0909140958777935,0.930661904076317,0.963917209541984
GID8,3700.32235804891,-0.0814046360114352,0.0403868433777184,0.0417675679909958,0.0917106306281719
GIGYF1,3523.443493758,0.351530780138863,0.0448542146793675,2.23125816254925e-15,2.05434797249176e-14
GIGYF2,4488.03204660713,-0.0157950253847626,0.0351875101223202,0.650901777866964,0.786331697084286
GIMAP1,5.90044619070979,-0.00116669705426061,0.28178470151707,0.987386017893445,0.994936296832118
GIMAP5,1.59210584212605,-0.0151474504100031,0.292724835629173,0.764067575057391,
GIMAP8,2.52024165048037,0.0571853300478014,0.297915877240298,0.356582605881959,
GIN1,145.46697029342,0.00712042424764122,0.148821832188187,0.956929226145684,0.977923044905024
GINM1,476.979287817741,0.0168031769620309,0.0926906817952192,0.849746389549845,0.920102623844368
GINS1,2823.86174185928,-0.691006155077665,0.0505843014480677,2.94124059641564e-43,8.30865509209332e-42
GINS2,689.283097833742,-0.631818114384741,0.0833555417167954,6.32020670779951e-15,5.67831071403862e-14
GINS3,309.798056327875,-0.603234422563352,0.125263828622529,2.76629287027731e-07,1.36175560377501e-06
GINS4,1095.78369254448,-0.617409020827879,0.0656170535156278,9.66862811601846e-22,1.26351390152514e-20
GIP,0.908540700506287,0.034530150461549,0.29771804407071,0.369581786545956,
GIPC1,3153.98597694832,0.184783609900156,0.0556742020929221,0.000712149955152817,0.00229923436888226
GIPC2,87.2989773887059,-0.0423768229982768,0.183851842061039,0.767995630173058,0.867415979430007
GIPC3,1.87148772648668,-0.0113760939966323,0.292214761020997,0.826167300797082,
GIPR,46.6553732274383,0.890162898667752,0.35447855866623,0.000912638243354218,0.0029044414725565
GIT1,1675.57751043205,-0.177399886572791,0.0527596921938275,0.000618954177429739,0.00201882126490121
GIT2,1850.6038906652,0.0413233928866217,0.0523748569178319,0.423319185812009,0.594896285643257
GJA1,21130.2148643052,0.0352655805288808,0.0270174584424197,0.189992764112473,0.326421303161912
GJA10,0.206937022812209,-0.0122188095608634,0.296729877564465,0.794077478976949,
GJA3,11.1155542368408,0.058368623370982,0.273481788925162,0.623357074927196,0.76635215260206
GJA5,0.322277620432251,0.0139430798493001,0.296848326022322,0.657724983163325,
GJA9-MYCBP,0.24332275848682,-0.0134154556403624,0.296829255747091,0.689930881352188,
GJB1,1584.65084619362,0.610504354631712,0.0553063522053067,4.87543513966389e-29,8.69916229874963e-28
GJB2,151.812635362974,-0.324790319135673,0.170588788707061,0.0237803816662393,0.0560917431786048
GJB7,226.802775646904,0.141162831473071,0.143635877064113,0.262633327735227,0.420917017342242
GJC1,1075.58918053727,-0.180940678245772,0.0674581105695552,0.00572643144527862,0.0155956669995556
GJC2,3.87912814715234,0.02263762015594,0.287489838844973,0.764691453072281,0.865271703866781
GJC3,4.17680166476948,0.00597365281036796,0.285724248504851,0.940088699246054,0.968505436600446
GJD3,7.40229246741074,0.199869620306039,0.371189457268467,0.0772149762080326,0.156155769333808
GJD4,0.202983798255157,-0.0121691375205494,0.296725711129099,0.794077478976948,
GK,2825.95790069918,0.432766577096307,0.0466908590339414,6.70830968538033e-21,8.41489233933177e-20
GK5,714.526850531595,0.146843452422966,0.0924050651090925,0.0940358413237769,0.183350346925872
GKAP1,88.8937525767715,-0.229080300010528,0.213129364411786,0.150597198498907,0.270604341052724
GLA,1518.22307752514,0.227561574848748,0.0554780725657847,2.86189299980467e-05,0.000113236942778065
GLB1,5779.04534337144,0.321449759118479,0.0338299758634071,1.05400306769468e-21,1.37436756998227e-20
GLB1L,115.822579262024,-0.0198198912593501,0.17454349297172,0.886868844591143,0.940566107464371
GLB1L2,0.202983798255157,-0.0121691375205494,0.296725711129099,0.794077478976949,
GLB1L3,12.8636543800746,-0.100207086321632,0.281439214049818,0.42818048249153,0.599789163097173
GLCCI1,2300.67300458635,-0.102531954718237,0.0504758633161603,0.0390783546076014,0.086487667107089
GLCE,365.562757658892,0.335632774980415,0.112642983566528,0.00130986506296346,0.00403950601164769
GLDC,3114.10434049228,-0.216491174901688,0.0409638252006994,9.18641039122737e-08,4.73533155649589e-07
GLDN,25.8134065725062,0.676162523072871,0.485719061118631,0.0122478365609533,0.0311171161201528
GLE1,1525.66714205078,-0.153998961507738,0.0550784325652212,0.00438150223418213,0.0122088912496946
GLG1,5991.3417721904,0.0329978456138718,0.0325598588356495,0.307788681741606,0.474852380034232
GLI1,12.4408054993426,0.117296815008947,0.290275763939185,0.356247332669272,0.528603072074401
GLI3,0.161138810216126,0.0107669798094556,0.296614507334646,0.831785555836972,
GLI4,62.8319074271118,0.798028216637467,0.295018843452375,0.000682121460686784,0.00220788360935935
GLIDR,0.774728395888262,-0.010526431799426,0.29485071826194,0.767496930876453,
GLIPR1,80.7968445864369,0.397740952481346,0.231412423511603,0.0241064969951856,0.0567408304422532
GLIPR1L1,0.341169894285528,0.0146540978819477,0.296882918651687,0.637345976619947,
GLIPR1L2,34.5118496641353,0.0680178286523549,0.230869874522565,0.648994142772565,0.785028506960735
GLIPR2,114.670530617803,0.548334973329288,0.20035621823919,0.00117373939624547,0.00366151640498346
GLIS1,0.206937022812209,-0.0122188095608634,0.296729877564465,0.794077478976949,
GLIS2,573.859036026213,0.109539122039835,0.0937310680229941,0.217487325921741,0.362886041800527
GLIS2-AS1,1.13000598966963,0.00614800036422844,0.2937654207903,0.885419905937046,
GLIS3,257.920089955956,-0.000761136938040447,0.125702468382148,0.993710580296115,0.997403631610916
GLMN,423.355047398206,-0.295094740182327,0.105901564653121,0.00280984250149097,0.00815171690888734
GLMP,5149.86266830739,0.912609414970933,0.0339572106422136,5.16745905396117e-160,1.13715997082541e-157
GLO1,5426.14558215747,-0.11415874665481,0.0347434574017541,0.000937122023911274,0.00297492432345832
GLOD4,1297.37337143672,-0.0350164406971233,0.0611389666932085,0.557924700861157,0.714782329455477
GLP2R,13.124194299659,-0.0927783556110502,0.279980120421231,0.455069833328304,0.625024150711812
GLRB,69.6804727772106,0.0104555478672602,0.189428282183753,0.94418288828501,0.971207801008731
GLRX,1114.47963557471,0.712370437584159,0.0667383315384986,2.10486988048529e-27,3.51963467351316e-26
GLRX2,383.268552057124,0.0675956997206502,0.100989804767203,0.473462620043527,0.642126698796002
GLRX3,2135.73772890474,-0.17430489717128,0.0493019585440947,0.00032481184183162,0.00110745430004756
GLRX5,1373.39825911392,-0.233843905800878,0.0597286737462117,5.98000013347422e-05,0.000225977321134573
GLS,5544.31091068271,-0.033388823553087,0.0334740087132093,0.315650974329853,0.483748484002204
GLS2,2.06535408630911,0.0677772829078453,0.302242376776009,0.251428468599004,
GLT1D1,605.498028955707,-0.0363250504378629,0.0841182960498226,0.65112731242488,0.786497549906722
GLT8D1,299.082293476434,0.0561783604731994,0.117747742320767,0.601260269048886,0.748844626592816
GLT8D2,0.982584284908208,0.012620866216344,0.29445082598302,0.752852585820434,
GLTP,690.111976471691,0.0529253146767389,0.0779861390463687,0.482574550198827,0.650524945722914
GLTPD2,2080.65523112107,0.368563055696935,0.12512657986219,0.00127302375021661,0.00394157518631424
GLUD1,7899.00910330454,-0.0248713902586989,0.0295329551168217,0.392967359974493,0.565789194902133
GLUD1P2,1.57175715460931,0.0782020041588158,0.308557728501226,0.108916068977488,
GLUD1P3,18.3588170969222,0.0867878324838269,0.2625398748984,0.53090238785345,0.692870117130703
GLUD2,507.862889946819,-0.272391346681191,0.0909744437390346,0.00160026692366207,0.00484803415904744
GLUL,28064.4568607577,0.129801462246759,0.0220042975533328,3.31760356556928e-09,1.96531351134172e-08
GLYATL1,31.9119698283903,-0.475103028834072,0.391735145966647,0.0311565390714035,0.0711004108241924
GLYATL1B,0.202983798255157,-0.0121691375205494,0.296725711129099,0.794077478976948,
GLYATL2,0.789951865560389,-0.00976263834769389,0.294781248531799,0.784919679596781,
GLYCTK,2502.25190898117,0.0338587213035277,0.0500949388653722,0.493263563783187,0.660091818651299
GLYR1,4446.46970087664,-0.263055795306387,0.0359379108251269,1.64478875091522e-13,1.36048071856444e-12
GM2A,1884.1915315481,0.744294860653487,0.0515644679987367,5.34156628251548e-48,1.70633367358133e-46
GMCL1,1547.45335052277,0.114076042024146,0.0544139247774629,0.0330339228058026,0.0748205988655532
GMDS,813.877312611593,0.105592176111972,0.0754735744091789,0.147371007661464,0.265852465495962
GMDS-AS1,22.9566732173429,0.17061243792895,0.28925505957009,0.263376269494714,0.421766418447873
GMEB1,600.640966741661,-0.252175840304846,0.0854613325483126,0.00198626668301373,0.00592456553291829
GMEB2,1501.88451310464,0.0978105070785099,0.0609666038011765,0.100764594582805,0.194428328473534
GMFB,3417.41587653969,-0.114328440804049,0.0498906704498588,0.0198515780448948,0.0478828658525373
GMFG,0.453371551572617,0.0106915277108161,0.295709088274073,0.782309489664325,
GMIP,484.421375378407,0.351714145441394,0.0987020621711833,0.000158419380030728,0.00056726103837841
GMNC,45.1212664208312,0.386820349207852,0.3335206383283,0.0531832692382097,0.113491173730527
GMNN,1900.23904062527,-0.283201715255214,0.0556196359754381,2.07072915493045e-07,1.02987575855567e-06
GMPPA,2046.82160786301,0.103360901790547,0.0490906664668801,0.0326531009318474,0.0740699318032806
GMPPB,1035.79185304974,0.0557274013725646,0.0636523509845895,0.370302369745089,0.543575701285203
GMPR,0.206937022812209,-0.0122188095608634,0.296729877564464,0.794077478976948,
GMPR2,1645.47244698667,-0.0800124098691687,0.0532521523845145,0.126187594827634,0.233862952568369
GMPS,4281.95356504457,-0.375946952378187,0.0385862377131977,8.401278524046e-23,1.14665229472527e-21
GNA11,3188.44598358776,0.0096150750261317,0.0496288302092863,0.844690685599718,0.916967811864492
GNA12,4521.71950750527,-0.0263542656435069,0.0368712753496329,0.470867971340692,0.639943780298059
GNA13,1729.95020228087,0.150729291796705,0.0542747867218726,0.00469081069127336,0.0129935820624627
GNA14,2.94192296970507,0.0341288493930369,0.290400867080105,0.629006925166242,
GNAI1,604.034053319451,0.217271750775229,0.0929336161447754,0.0135615671377739,0.0340807745990158
GNAI2,2694.28024948328,0.0396881699509607,0.0439860618277937,0.361693962229426,0.534593273361486
GNAI3,2138.69549854777,-0.159009702257995,0.0508944865210492,0.00149834905504022,0.00456470208615484
GNAL,155.059787299937,0.28739004611029,0.157664682285132,0.033885861809424,0.0764867021340993
GNAO1,0.91387036385418,0.0396226908366904,0.298956320690756,0.282167334061184,
GNAQ,2468.89048106785,-0.107853145176633,0.0548652961455259,0.0454850294044392,0.0988456074894833
GNAS,55764.0028223321,0.0951640874779902,0.0189152163565247,4.9524129674775e-07,2.37239347340195e-06
GNAT1,2.26843144287167,0.0447861010760801,0.294887076433136,0.470977601344307,
GNAT2,0.727875190543916,-0.0177993685479839,0.296015277372939,0.557457233278322,
GNAZ,168.186069195255,0.820190850361424,0.170592408531892,1.7117362369011e-07,8.60211401825828e-07
GNB1,14597.7417618177,-0.125541002282391,0.0239554172513688,1.50585598369147e-07,7.61255896463429e-07
GNB1L,240.437402433702,-0.4000624988817,0.133438138403366,0.000936426067611771,0.00297324450573206
GNB2,3770.72281108563,0.164372131801358,0.0393537762173516,2.48312718013113e-05,9.89089206387427e-05
GNB3,0.425419690515564,0.00718418062001867,0.295742711127873,0.851759173614281,
GNB4,710.363482869094,-0.0827847873517482,0.0918319149126941,0.342498559355684,0.514154586531518
GNB5,1132.97484981708,0.146869431832476,0.0645259087918582,0.0195272023552458,0.0472026555441085
GNE,2280.41855879075,0.335896720334189,0.0470462287074261,4.53348029776583e-13,3.63351107498543e-12
GNG10,1196.31811459918,-0.144148063951451,0.0780852364736507,0.0552024541604128,0.117113038015872
GNG11,11.6205641698918,0.118045315933434,0.293407179301303,0.3402349605249,0.511658497541243
GNG12,981.678057168418,0.0661215148086313,0.0696692287069513,0.329192497280201,0.49926455066958
GNG12-AS1,0.627403160924106,0.0310884837728671,0.298339514702451,0.328184116873028,
GNG4,573.360489855841,-0.350696663906713,0.0923381737810433,6.36015877068832e-05,0.000239834631029235
GNG5,3007.07805796165,-0.107666255991091,0.046632631484183,0.019663579808236,0.047524565882934
GNG7,7.43852937138398,-0.00174305816211447,0.275053098862415,0.984594445488724,0.993343671657036
GNG8,4.9304579403343,-0.06589054041038,0.294627230126287,0.405734352031811,0.578484628456809
GNGT1,1.64002842018919,-0.0761487490510171,0.307654670741966,0.0994047202124808,
GNL1,1435.78301030193,-0.05816565930322,0.0568179286496082,0.295058714906143,0.459860242476348
GNL2,2957.91997697139,-0.396626511331588,0.0434442360610407,2.68623082543114e-20,3.27063281853211e-19
GNL3,1575.34526058832,-0.456431136941854,0.057495990768635,6.58911544942888e-16,6.26405242059038e-15
GNL3L,1891.23689369501,-0.55950560164758,0.0522135282900505,2.03675170934232e-27,3.40892950413397e-26
GNMT,8.38785414707658,0.00210598638346651,0.273964974860087,0.98642872317127,0.99451877774479
GNPAT,2292.6865703372,-0.173689639392433,0.0500064923761464,0.000418192107127556,0.00140091605140926
GNPDA1,4133.56762896249,0.450238170937613,0.0361951115900652,5.20644410830619e-36,1.1943998227871e-34
GNPDA2,192.971369514994,-0.143187383207496,0.138480928966884,0.241268704985422,0.393648939713057
GNPNAT1,2234.59840647105,-0.461239710697757,0.0524100793213205,4.13529704161522e-19,4.7586617021815e-18
GNPTAB,2728.35097405177,0.0563783375987155,0.0455292953578637,0.210544335898433,0.353951974666563
GNPTG,600.671506306115,0.532662408831261,0.0919790457896854,1.63486849949935e-09,9.91883288072701e-09
GNRH1,40.3267642393634,-0.171291787350227,0.244911208383855,0.284308346343316,0.447408517133363
GNRH2,3.47731825538598,-0.0365706168310851,0.289670183045832,0.624971796018951,0.767478319903365
GNRHR2,41.747121955001,0.746505473295294,0.343000694889859,0.00281114187034673,0.00815171690888734
GNS,9921.9995851087,0.417758176214737,0.0268079948379538,3.46957789482696e-55,1.33864125487642e-53
GOLGA1,1064.83040589409,0.00767010899349494,0.0665485795650367,0.904591975236242,0.950560157907564
GOLGA2,2920.2446500837,0.51744891601284,0.0428975588417894,4.2711423506902e-34,9.0419373397925e-33
GOLGA2P10,449.202271135503,-0.158575260706891,0.115523695057463,0.134755686840415,0.246994356599527
GOLGA2P11,3.14111660414822,0.165895018387445,0.360878834376192,0.0292951394224327,0.0672573235709508
GOLGA2P5,356.652013481271,0.0370305060518438,0.108563230199184,0.71473169745042,0.83126434074833
GOLGA2P6,0.274264568923183,0.000924579797532522,0.295923695857858,0.981716448465018,
GOLGA2P7,905.221267121599,-0.129324665504166,0.0719033555919347,0.0630333912738858,0.131473227177278
GOLGA3,5555.62924342658,0.246486206038047,0.0355735173580524,2.86136099899146e-12,2.15387499185063e-11
GOLGA4,9278.01488034666,0.199049069111288,0.0387429116591676,2.15263102743137e-07,1.06742563057631e-06
GOLGA5,1141.58328378296,0.200099294112574,0.0708494208173569,0.00354616349880661,0.0100717597779203
GOLGA6C,1.62072106854829,-0.0484635285200357,0.299158445769745,0.288597193874748,
GOLGA6D,0.341169894285528,0.0146540978819477,0.296882918651687,0.637345976619947,
GOLGA6L10,66.2052813257318,0.0541697096350104,0.208953146894999,0.7189844949928,0.834042602059525
GOLGA6L17P,8.77247581981268,0.411049118137899,0.754096972886144,0.0188709254831962,0.0458525418127007
GOLGA6L19,19.4966360071207,0.0127480113838133,0.291532751970359,0.826102784735929,0.905836745688849
GOLGA6L22,23.2811338745434,0.0188084736377242,0.291717372395202,0.749484551844422,0.854355831465551
GOLGA6L3,5.81153943761097,0.0415765661896255,0.286215272073628,0.63778694858485,0.777018136731936
GOLGA6L4,17.649249749704,0.389949981373048,0.499383799080016,0.049070382968326,0.105752578456101
GOLGA6L5P,196.918712181844,0.47674008841064,0.168694451160775,0.00116425343697725,0.00363446891665841
GOLGA6L6,3.68766163843607,-0.010504522424318,0.287300024618005,0.883902247965714,0.939116502949803
GOLGA6L9,352.183796834946,0.0016595120380898,0.10957221913312,0.989004395007567,0.995595151127231
GOLGA7,1600.77379885708,0.02511327015558,0.0542644056902912,0.638246379901188,0.77752472127793
GOLGA7B,0.864111677951729,-0.0425275483764321,0.300247333186079,0.189583813714443,
GOLGA8A,2237.1173034419,0.626635909252506,0.0490010279953628,3.90623806383517e-38,9.61722285743949e-37
GOLGA8B,1962.71216889843,0.289718255248084,0.0647058617011657,4.26159343644194e-06,1.85365795521175e-05
GOLGA8CP,1.83061740771009,0.00474066822027412,0.292743353375874,0.922435877593844,
GOLGA8DP,5.15756894896468,0.142653114419588,0.333461727901105,0.102410576089593,0.197220021477635
