Entrez,TRAb_R1,TRAb_R2,TRAb_R3,WTAb_R1,WTAb_R2,WTAb_R3
199746,22.62330627,24.15599442,24.04743385,24.05994415,24.15869331,24.11076164
92140,23.06169128,20.50575066,22.72267342,22.3731308,22.78688049,22.80134201
10657,26.5731144,26.71594238,26.56820679,26.02947426,26.45805931,26.14588737
23203,25.68198776,25.91257668,25.99974442,25.81941032,26.57321548,26.4907093
64778,20.82332993,22.76466179,21.01270676,23.04188156,22.9919281,20.29779625
4008,24.38429642,24.852005,23.75082779,24.75490952,24.75052071,24.86060143
3185,24.20090103,23.46948624,23.32306099,23.13769531,23.14189529,23.3954525
1852,22.99272346,23.59366035,23.41415787,23.58371162,23.79034615,23.8692894
9972,22.40851974,22.3801384,21.51812363,22.71433449,22.53827095,22.40802765
8775,24.55449867,25.29967308,24.84603691,25.44654274,25.37828827,25.16584015
57698,24.62125969,23.36719704,24.63339424,23.65162849,23.62644958,23.92632866
9898,24.70450974,24.1898613,25.17500877,24.07185555,24.28616142,24.36205482
6157,23.86022377,23.99498558,23.54933739,23.99782944,24.12368393,24.51532745
23451,24.67997551,24.69115067,24.47772217,24.99735641,25.258358,24.80857658
2193,21.9040432,21.81365013,21.07255554,20.86423492,20.31705475,22.13137436
9685,25.6352787,25.05936623,25.76683617,25.89652252,25.89545822,25.96333885
10611,26.53841019,26.51328087,26.4960537,26.87900162,27.06907272,26.81787491
4082,21.49994469,21.22189331,21.97966385,23.14606667,20.33632469,22.92860794
7052,25.23311996,25.20060158,25.06829262,24.88836861,24.80074883,24.6439991
10197,22.05546188,22.46303749,23.56871414,22.60921288,21.35453987,22.68970108
10447,23.47815514,21.45907021,23.49838448,23.57218933,23.32526016,23.07780075
6132,24.33360863,25.07561493,24.31589508,23.98667717,24.01758766,24.45619583
5829,21.43962288,24.35601997,24.05647659,23.76688576,23.73892403,24.03246307
5589,22.93615913,22.87011719,22.56841278,22.81540489,23.33878517,23.4497261
1265,26.07673645,26.2938633,25.94469643,26.68190765,26.28903198,26.50712204
23155,23.73013687,24.05465508,23.90985489,24.14779091,24.48799706,24.20999908
6249,23.77986526,22.74779892,23.11326027,23.90554619,23.55484962,23.46562958
158,25.19464111,24.32683754,25.25609207,24.46294975,24.57334518,24.43345261
131405,24.16683578,24.16469002,23.89559746,23.59331894,23.92614746,23.55215454
23435,21.47902679,23.51713181,22.92688942,22.91506386,22.3900032,24.10932732
159,22.9361248,22.56688118,23.54639626,22.42601013,22.61150932,22.73667526
3187,26.64361382,27.25403786,26.73930931,27.02759933,27.20162964,27.61245537
7416,25.42104721,25.86804199,24.97219849,25.56319618,25.71447563,26.21621132
1500,26.18144989,26.58935165,26.1845932,26.8296566,26.64457703,26.65731049
222068,24.4284153,20.8698349,21.42135811,24.60116196,23.15699768,20.83622932
338,28.42145729,28.06722641,27.97300911,27.89081764,27.82128525,27.58956528
22872,27.9739399,27.7967453,27.87144089,28.35976028,28.26145363,28.12770271
4176,24.87333298,24.82284164,24.59900665,25.40499878,24.79892159,25.28598595
5094,25.93298721,25.92379379,26.09305382,26.14195824,26.32476234,26.66315842
16,25.76478767,25.95890045,25.78394127,25.56284714,25.78912735,24.88804436
7001,25.09204483,24.58124161,25.00328827,24.32367897,24.54763222,24.64196205
7913,24.10781097,23.7204628,23.67572975,23.32361031,23.49947929,23.5118351
1820,22.60887718,24.63942528,24.49710464,24.42072678,24.25183678,24.54592514
1892,24.84421921,24.29557991,25.75026512,24.60772324,24.65326881,24.2898941
10528,23.34435081,23.10910416,22.83543587,23.61885262,23.22159386,23.59866524
25824,25.87124252,25.44742584,25.65733719,25.30931664,25.36365891,25.16426849
23192,22.20370674,20.28484535,22.04125786,22.59552765,21.6550827,21.71103859
10935,25.27941132,25.44893837,25.4078846,25.58129883,25.75235939,25.92095757
5687,22.78903198,23.25623512,22.50358582,23.39073753,22.78462601,23.57288361
6222,25.55142212,25.82580376,25.4045105,25.92313576,25.9309597,26.07294083
4594,21.72200775,21.68341064,20.6896286,21.39320564,22.38210678,21.58705711
5518,24.98858643,24.53445244,24.78186798,24.56348801,24.33524513,24.3176899
1212,24.0596962,23.49155045,24.03573799,24.15884781,24.24568558,24.37265396
6129,26.47699738,26.64209938,26.53886986,26.76078415,27.01403618,26.97814751
26286,24.56964302,24.00658798,23.88632393,24.70714569,24.41635132,24.49612999
4245,21.55330658,22.06404686,20.68383598,22.37413979,20.85663223,22.39694214
6624,25.06496811,24.59274864,25.77550125,25.07373619,24.55677986,24.57657814
51493,24.26549339,24.20754433,24.27788734,24.49960136,24.73402023,24.59929085
3191,26.19097328,26.34307861,25.99185371,26.4353466,26.44997787,26.71764183
81502,24.35924149,24.74811745,24.67707443,24.94216919,24.91633987,25.06357002
9688,23.60138893,22.0757122,23.8727684,22.53086281,22.64954567,23.02604103
22803,24.52522087,25.4278717,24.63594246,25.12289429,25.27994347,25.39113045
10627,24.11822701,23.48628044,25.1020546,23.59730148,23.97377586,23.83354568
10627,24.11822701,23.48628044,25.1020546,23.59730148,23.97377586,23.83354568
10398,24.11822701,23.48628044,25.1020546,23.59730148,23.97377586,23.83354568
10460,22.45235062,21.24775505,20.74812889,22.5952549,21.2539978,21.93473816
5095,33.74615097,34.27468491,33.74725342,34.2161026,34.36280441,34.32381821
39,27.01743889,27.27097321,26.25436211,26.68779182,26.55309296,26.11858368
128,24.7624321,23.35957718,24.07651138,23.60862541,23.76587486,23.50748634
2936,24.75582695,25.47159576,24.89730644,25.59080887,25.36693001,25.36593056
5096,26.34768295,26.75824356,26.69338608,26.95015907,27.12996483,26.81604385
4598,24.04026031,24.40301704,23.80852699,24.48400688,24.42713547,24.49081612
6050,25.39014816,25.32858467,25.20985031,25.8850193,25.58152962,25.54621887
51218,21.29244041,22.34104156,22.73351288,19.39040184,22.62685013,22.66858482
8027,23.82026291,22.66771889,23.21227264,22.61429977,23.15231705,22.71998215
10531,24.66682053,25.13281059,24.8545742,25.10549545,25.28181839,25.39702034
54958,22.99294662,22.41684151,22.58492661,21.45056534,21.33918571,23.74273109
51056,23.35245514,22.88192558,23.32896042,22.57805443,22.97335434,22.89422798
8294,32.79453659,33.07756424,32.37075043,32.81602478,33.0462532,33.54121017
10788,25.23917961,25.3347683,25.17618942,24.96216965,25.0594902,24.57853699
2597,29.02831078,29.72152519,29.39439774,28.82559776,29.00643349,29.15956879
10128,29.05336189,29.12102318,29.07645607,29.26628876,29.57958412,29.52935982
8540,24.5522728,24.91058731,24.49191666,25.00234413,24.90719795,25.15973282
2821,23.59980202,24.38027191,23.88911247,24.12935448,24.44644737,24.4651947
2806,26.14823723,26.02936935,25.8378334,26.17567635,26.3591404,26.58060837
55738,25.15240097,24.69131088,25.07246971,25.47354889,25.37689781,25.18763542
9528,23.46188927,23.80784035,20.88170624,23.17047691,23.39427567,23.16688156
129401,21.89044762,21.55589676,20.57556915,20.33640289,22.17145538,23.01118469
51272,22.01136971,21.62598038,21.01777458,21.32728958,21.37241364,20.74640083
6210,25.6775322,25.45904541,25.47072792,25.97178078,25.50321579,26.33256721
6888,24.1913681,23.49374962,23.6112175,23.39375114,22.83024216,23.90094948
10291,24.12281609,24.6839962,24.12919807,24.4041214,24.88208389,24.7449398
4849,22.89591217,22.68343925,22.42091751,22.88929749,21.52446747,22.36032677
5591,27.01499557,26.79066849,26.72637367,27.10789108,27.2142868,27.25655937
2665,25.25896835,26.23848724,25.62859154,26.20220947,25.88785744,26.18393135
8773,22.36657715,22.29293442,21.46570587,23.8111763,22.91919899,20.87178421
9146,25.3372879,25.15255547,25.32906342,25.51779366,25.57994843,25.72400665
2079,24.60218239,24.55209541,25.59531212,24.98715401,24.98124313,25.97048759
5832,27.27639771,26.99183273,26.65458107,27.35194969,27.44837189,27.21632385
6599,21.62246895,20.97118759,20.75107765,21.98401833,21.99765778,20.60152817
23299,25.53145218,24.63644028,25.18415833,24.52264977,24.68634987,25.01618576
7417,26.35336494,26.3448925,25.83195305,26.34881401,26.53869247,26.71161652
11100,24.76880455,24.92650986,24.61206245,25.17523766,25.12628555,25.05034447
8683,20.56812096,21.98666,21.55030441,22.06312561,20.86949158,22.43265152
6432,24.27994347,24.73298645,24.00958061,24.59194946,24.53937149,24.98953819
9380,24.31582642,24.50990295,24.77640533,24.96569633,24.92791176,24.7727375
6122,24.95362473,25.31146622,24.79916763,25.21348953,25.29428482,25.61969376
23215,23.8601284,21.90626335,24.15961838,23.42905235,23.85528755,24.0280838
51303,25.9331913,25.59380341,24.98324585,25.10836983,26.20543861,26.4105072
4673,24.73106956,24.39532089,25.18536949,24.49862671,24.33681297,24.36205482
7037,24.43822098,24.65162849,24.69980621,25.29638672,24.91615868,24.66958046
373156,22.94747734,23.18765831,22.82535744,23.31326675,23.2556591,23.42265129
9255,23.63178635,22.64607239,24.56813431,23.03024101,23.60116196,22.9399128
23420,24.67233467,24.53647041,23.83267593,24.70877838,24.75281906,24.71497345
408050,24.67233467,24.53647041,23.83267593,24.70877838,24.75281906,24.71497345
283820,24.67233467,24.53647041,23.83267593,24.70877838,24.75281906,24.71497345
23244,22.11415482,21.59445953,22.00283241,22.2160244,22.33328056,22.24157143
2521,25.87703514,25.69935608,26.51547813,26.22182655,26.73866653,26.22844887
10553,22.04841805,22.23277664,20.54668999,21.80522346,22.07975388,22.20675468
10466,22.24774742,21.29508781,21.42077637,20.58215714,23.02245522,22.74847603
10059,23.58783531,23.91761589,23.23016739,23.8633461,23.96366882,24.01154327
1977,21.85377884,22.1725235,21.79367256,21.79018593,22.15678215,20.63887215
1975,26.15062141,26.04397774,26.22479248,26.69524574,26.30213356,26.43890381
57506,22.27780914,21.76173973,22.31324005,21.90686798,22.44985199,20.77641869
908,27.84056091,26.94726181,27.6496563,27.10729218,26.99647331,27.2105751
64746,24.26313019,24.0354023,24.05895424,24.3767662,24.60523796,24.35830307
22908,24.25226974,24.37351608,24.08836937,24.4655056,24.49917412,24.73132896
10592,24.02495956,23.91788864,23.9392128,24.14903259,24.34163857,24.39021301
4173,24.52091217,24.83889198,23.35997963,24.77605438,24.54857254,24.60518074
476,27.69690514,27.49480247,27.55039406,28.01441002,27.72806168,27.98744774
7385,23.67486763,24.76703835,24.34374046,24.54592514,24.57582855,24.79198456
2098,23.76293945,24.2035923,24.01384544,23.69922256,23.61930084,23.61492729
3294,22.09548569,23.75501251,21.04043579,22.6968708,22.76514626,22.79227257
10067,26.90011978,26.77366829,26.65458107,27.20200348,26.88215446,27.24245453
26136,25.47685814,25.73812485,25.61977768,25.85562134,26.04111671,25.90680885
7284,29.64306259,30.1017437,29.73913193,30.02101898,30.30236435,30.17152596
8615,25.23914337,24.46693802,25.18918228,25.22629929,25.26849365,25.47162628
6626,23.78536415,22.76722908,24.12044334,23.60365486,21.8233223,23.97788429
55269,20.32902145,23.46525574,24.22618866,20.31368637,23.08735085,23.03385735
309,25.38010597,26.08555603,25.68709755,26.15826988,26.09212494,25.94069099
3930,23.13171196,24.17827988,23.37252045,23.68645668,24.38633728,23.69423676
79611,24.33435822,24.31167412,24.0953083,24.30994225,24.6092453,24.82060432
1829,21.09012604,22.66576958,23.3824501,22.61481667,23.01989746,22.78224754
347734,24.16046333,23.08441734,23.65490913,24.38706017,23.92913246,23.65807343
10427,25.49969101,25.46478844,25.55074692,25.95752716,26.06394005,25.51896286
84681,25.34685326,25.29705048,25.89131546,25.88539314,26.0518589,25.60082245
2192,20.86953545,22.7205677,21.84428787,20.65175056,22.99724388,23.11115837
7184,28.83213425,28.17359924,28.29858971,28.12228203,28.04405975,28.10039139
6137,24.99399185,24.75087929,24.47667122,24.93427086,24.93642998,25.32659721
2744,25.06706238,25.60206985,25.41863632,25.32316399,25.78464127,25.98058891
3028,26.35109138,27.00624466,26.83761787,27.0494709,27.24988556,26.89492798
10972,25.04535294,26.40548515,24.96978569,25.71999359,25.75636101,26.09329414
5859,25.17725372,24.77052116,24.63969994,25.19449043,25.02795601,25.34316444
5007,26.46185875,26.51103592,26.57004738,26.76217842,26.97377586,26.74970245
50809,26.22760391,25.98670006,26.1744957,25.72007179,25.90002823,25.84148598
51534,24.87820625,23.56057549,25.15178299,24.34753036,23.8735199,24.22449684
4905,24.44676399,23.75562286,23.8472805,24.51605034,24.38633728,24.14039803
9114,23.11971664,23.16622353,22.1767807,23.49935722,23.00513268,23.0043602
293,20.60735321,24.24212646,22.23366737,22.49333382,19.7826004,23.2877121
22985,22.77623558,23.50700188,22.91573906,22.67193413,22.617733,22.90481186
813,26.35749817,26.37856865,26.37301826,26.56648064,26.85756874,26.64855957
151011,22.88511276,22.67964363,22.76761436,22.42767334,22.51316071,22.46806908
29927,24.83696747,25.24981308,24.79788399,25.31420135,25.23979759,25.30983734
55176,24.83696747,25.24981308,24.79788399,25.31420135,25.23979759,25.30983734
51170,24.28679657,24.46730995,24.40509605,24.74821854,24.64482498,24.66849899
2697,25.43023491,25.39096832,25.09655571,25.11961365,25.73913002,26.0776329
515,25.82837296,26.32034302,25.73629379,26.2289257,26.10763168,26.50641251
10808,25.33915901,24.97949982,25.10765266,25.50827217,25.51379395,25.32632256
9798,25.29487991,25.19234657,25.87020683,25.31105042,25.19767952,24.87389565
8125,24.14693642,21.64939499,24.94926834,23.15867805,23.86844254,22.35869217
7112,25.13065147,25.00615883,24.53641129,25.3758049,25.20892143,25.05366135
10142,23.4582634,22.25102234,23.34610939,23.09313393,23.56325531,23.47097588
54751,24.64817619,24.58880806,24.40177917,24.96939087,24.9866333,24.59149361
31,33.87142181,34.15217209,34.09080887,34.35606384,34.45617294,34.18489838
6651,25.75684547,25.29123116,25.28964806,26.16702843,26.01550484,25.15483665
10109,23.67260361,23.31589508,22.82244301,23.33469963,23.490448,23.95384789
311,24.67152405,24.90311241,25.11854362,25.10896873,25.3543396,25.14223099
471,25.91795731,25.56311035,25.53471947,25.29652596,25.1978302,25.61321449
2040,25.44135857,25.31098175,25.39165497,25.74093246,25.53258133,25.75943756
3039,21.08840942,23.73789215,24.34955597,24.03447914,23.28799438,20.38859749
3065,22.66568184,23.39375114,23.08220863,23.37980843,23.40613365,23.351511
1841,24.87773705,25.03640747,25.35743141,25.09579086,25.50424576,25.59710312
1781,23.7957058,22.80581474,21.07359886,23.20324898,21.95980072,23.76202583
539,25.06114006,25.8018837,24.98193932,25.7469902,25.44550133,25.64551163
65125,23.75317764,23.37172318,23.71900177,24.84995461,23.72619247,23.33647156
7332,22.39445496,23.07638168,21.53072929,22.76237106,22.11184311,21.02142143
7466,22.1973362,22.24612045,22.28325272,22.45901489,22.75305367,22.44404793
23256,24.65140915,24.09402084,24.83146858,24.73531151,23.69104385,24.14328194
1639,24.04234886,23.98884583,24.20448685,23.98823929,23.85243416,23.44632149
57650,21.39712524,22.02095604,20.5949955,21.35310173,21.0519886,20.55374908
3178,28.09793282,28.25808716,29.01879311,28.86472893,28.69238853,28.83101654
8450,21.22672081,20.86874008,21.65025902,22.15353775,20.7099247,21.95996094
8451,21.22672081,20.86874008,21.65025902,22.15353775,20.7099247,21.95996094
1632,21.9696312,22.96107483,20.8440361,22.04906464,21.58275032,23.32196045
1968,25.6584549,25.05812836,25.86603737,25.31793213,24.94895554,25.33602905
8243,24.48983574,24.42585564,24.49155045,24.2408905,24.39217949,23.83845901
4924,26.21144867,26.00187111,26.17483711,25.68225479,26.02091789,25.81105423
10213,23.47926521,22.3698082,21.51682472,20.54370499,22.71057701,22.90159416
57583,25.37500954,25.62025261,25.78109169,25.7470932,25.72567177,26.20571899
1431,27.68598938,27.03904724,26.95004654,27.28885651,27.6315918,27.69736862
1656,23.1620636,23.31118965,23.34299469,23.61268044,23.46101379,23.59217834
7533,24.24800491,23.32676888,23.63621902,23.19980812,23.28742981,23.77082253
34,22.10292625,22.37398148,22.30716324,22.27307129,22.43903351,23.01181602
348,26.42034149,25.68552017,25.94163132,25.6439991,25.66576385,25.80003357
5887,21.63191032,21.4027729,23.20788574,21.76874352,22.57274437,22.98839569
10921,22.29751396,22.57242012,22.03942299,22.28793716,21.14017105,22.46727371
1173,23.6468029,23.58703423,21.26626778,23.32991982,22.89825821,23.44833946
8340,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
8342,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
8341,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
8345,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
440689,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
3017,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
3017,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
102724334,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
85236,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
255626,32.73914337,32.51906586,32.0402565,31.65518761,32.24150085,32.47341537
10985,26.3662796,26.25900459,26.09301376,26.57324409,26.5716114,26.41612625
4190,24.17752075,24.05100822,23.83999634,23.71376801,23.65151787,23.84823608
6231,24.82972908,24.91975403,24.98320198,25.15174294,25.21460152,25.20067596
10155,28.07902718,28.15802956,27.89313316,28.5247364,28.35758209,28.10624504
6641,24.3087616,24.48265457,23.84603691,23.8388443,24.11822701,23.78556442
6124,26.41889381,26.48913193,26.40935898,26.65403366,26.6746521,26.81494522
23071,24.81850815,24.26341629,24.40684891,24.03615761,24.44455338,24.13516045
6203,26.63173103,26.08129501,26.0953083,26.6118927,26.49829292,26.59960175
11214,23.08518028,20.94189835,22.99527931,22.67301369,22.8164978,22.6606636
3184,26.51725197,26.20763779,26.39006615,25.91453934,26.03944397,26.31494522
5905,24.71114349,24.75363541,24.73396873,25.09164238,25.03460503,24.91406059
6117,23.38534927,24.38600731,22.64834023,24.08934021,23.77946472,23.57634735
219,21.35950279,21.26352692,21.89644814,21.46956062,21.72837448,20.3332634
7171,25.75997162,25.26133728,25.51436615,25.62304688,25.91520119,25.84428978
23317,23.17701912,23.24337769,23.36212158,24.08172226,23.25853729,23.36171913
6205,25.65283203,25.52423477,24.83788109,25.52707291,25.33360863,26.05723953
4716,22.23933029,23.2637043,20.95409775,22.50913048,22.93335342,22.09464836
5594,24.40236664,25.07365608,24.55490875,25.06130409,24.84613228,25.01017761
60493,21.26231766,22.83678436,21.59800148,22.776577,23.18934822,20.84967804
6159,24.90568542,24.79054451,21.26751518,23.75918388,24.12644386,24.36846352
200081,25.37597084,24.32099724,24.83006668,25.1848774,24.88408852,25.38475609
8761,25.99528694,25.48962212,25.99530792,25.85597801,26.28157043,26.18916321
8460,22.58328629,21.24577141,21.23981094,21.9963131,21.91586685,22.15999413
396,23.26083565,23.48603439,23.66296959,23.08898354,23.26413345,23.22104836
7536,22.21235657,22.4002552,21.57987404,22.18863869,21.07700729,21.99655533
57130,23.75133896,23.72536087,23.38521767,23.77193069,23.88269043,24.0318737
8813,21.07728577,21.37172508,20.96639633,20.93715668,21.37687111,22.02722359
8994,23.37636757,23.52599716,23.52790833,23.93174934,23.96613693,23.40872765
10236,24.64751625,25.86891365,24.94225883,24.86358261,25.3213768,24.33756065
57410,23.06210327,22.80542183,23.70408821,23.27951813,22.85159492,22.55018234
335,24.26062012,21.75551224,23.26656532,21.45554924,23.50615501,23.1960907
2194,31.36071396,31.41286278,31.16704369,31.55901146,31.66801262,31.51140213
4026,24.56453514,23.90930557,24.45920181,24.58078194,24.54374504,24.6806736
3376,26.096838,26.02631187,25.91875267,26.3815918,26.29722595,26.1483345
29920,21.85608673,23.07326317,22.41772461,22.47681999,22.8979435,22.88434982
6201,22.33535385,23.70988274,21.61532593,21.94845772,22.28347969,22.39443207
3842,24.7983284,24.36265755,24.41551399,24.98172188,24.59940338,24.80867386
1155,22.9825573,22.71118546,23.1254673,22.614748,22.64535141,22.73506355
30844,21.38931274,23.20215797,22.04277229,23.51086998,21.08716393,23.13092613
8411,27.1188221,26.5093441,26.81518936,26.92874718,27.05817032,27.29114151
10992,23.74960136,23.37954521,24.16054153,23.93264961,24.22036934,23.99877739
3954,23.88157082,24.32471085,24.22993279,24.35843658,24.49069405,24.41531944
55717,21.12469673,22.16836739,21.62346077,22.59334183,21.89995384,21.34619141
3912,26.9250164,26.60172844,26.62366104,26.70081139,27.42262077,26.87384796
8663,24.14600372,24.27788734,24.73412323,25.17930603,24.34326553,24.49295616
728689,24.14600372,24.27788734,24.73412323,25.17930603,24.34326553,24.49295616
2589,23.60478592,21.90858841,21.18556404,23.01942253,23.34529877,21.41362762
219988,21.71151924,22.76164055,20.84671402,22.00092697,22.1238575,20.14351273
5052,30.17188263,30.22882843,30.06394005,30.51144981,30.29767227,30.41981125
7430,27.42318153,27.39786911,27.26418686,27.55574226,27.67148399,27.61701775
2873,22.25104141,22.29812813,21.79983902,22.45741272,21.27008438,21.73111153
55832,26.9617939,26.15164757,26.31108475,26.49684525,26.11247253,25.97195625
983,25.56069183,24.53391838,24.57669449,25.17691231,24.95916557,25.41809082
1717,27.14092445,27.64787292,27.5297699,27.17216873,27.2312336,27.09556961
54518,24.48049927,24.14910889,23.8490963,24.04759979,23.70081139,23.91988945
6780,25.37178993,24.65239334,25.0444355,24.8469944,24.99373436,24.40652466
23603,24.25400162,25.98865128,24.73433113,25.20907021,25.41802597,25.3087616
3032,25.67174149,25.87598228,25.32800293,25.94761848,25.62603188,26.10133362
1983,23.25580406,23.39100075,23.44202423,23.43083954,23.63466835,23.79273033
1737,25.44666862,25.91886711,25.34732819,25.61073875,25.24898148,25.05370331
8021,22.65403366,22.43723106,22.72446632,23.25479507,22.84571266,22.53083801
9950,25.6400032,24.99959373,25.50703239,25.51514816,25.70835686,25.73954201
4628,26.23249817,25.91390038,25.84347534,26.2206459,26.30513,26.25646973
8826,27.92733574,27.3537178,27.61680794,27.40730286,27.42085457,27.26856613
6142,26.11235237,25.56153679,25.52713203,25.91652298,25.95062637,26.13506317
5111,24.13617897,23.91269112,21.11069489,23.54356766,23.2609787,23.46276283
55905,23.46600342,22.99703789,23.35231972,23.44543839,23.62466431,23.524086
4830,24.82293892,25.25551414,25.06002617,25.235569,25.32752228,25.35440636
4722,21.68471146,21.41458893,21.46495056,21.99050903,20.45925331,23.14482307
10890,23.45148849,23.72525597,20.98526573,23.0866375,22.78730011,23.34665108
1969,24.4307766,23.64515495,24.0350666,24.47741318,24.34143448,24.09635544
3182,21.47796059,23.37185669,23.57945824,23.21050453,22.61344528,21.61777687
5245,25.55897141,26.59448624,25.77052116,25.98281097,26.10127258,26.67209053
10575,27.25106049,26.59875107,27.06691933,26.90747452,26.59860992,26.62477684
7529,25.84093285,26.29179192,26.1451683,26.09605408,26.14470291,26.83665466
5537,21.61081123,20.99318695,20.60030174,22.10677338,20.06583405,21.998312
5702,21.47516632,23.09698296,22.69133186,23.61963654,20.78722954,23.93264961
23353,21.57926941,21.23295403,22.61279488,20.78588295,22.47562027,21.24782944
10483,20.72985649,20.95428467,20.91261864,20.80837059,21.50271225,21.06263161
9584,24.47203064,23.98910522,24.51803398,24.03858757,24.18275833,23.99152946
9230,24.21141052,24.03120041,23.80025482,24.20463753,24.07846832,24.50688171
8766,24.21141052,24.03120041,23.80025482,24.20463753,24.07846832,24.50688171
29968,24.5903511,23.56651115,24.82001877,24.67642975,23.65796471,23.79560661
2746,25.70498466,26.62992668,26.02210426,26.16938019,26.3352108,26.65006638
2747,25.70498466,26.62992668,26.02210426,26.16938019,26.3352108,26.65006638
10574,27.10958672,26.10952568,26.79302788,26.31404495,26.04460144,26.85055161
1495,26.24149132,25.40714073,26.49908447,26.11561012,25.72098541,25.49102974
27316,25.81369781,25.44487,28.38574409,27.28356743,25.720541,25.58092499
84790,26.23715591,26.54371452,26.19183922,26.24412537,26.30914307,25.63903809
55605,22.355093,23.18993759,22.36335182,23.04638481,23.17021751,22.49772644
1192,26.28194237,25.63050842,25.91877556,25.71027565,25.47558975,25.88145447
11196,23.99593353,24.05854225,24.28996468,24.45161438,24.91952515,23.80400276
8350,29.84029198,29.85043144,29.69149017,29.58509445,30.24898148,30.35468483
8290,29.84029198,29.85043144,29.69149017,29.58509445,30.24898148,30.35468483
3020,29.84029198,29.85043144,29.69149017,29.58509445,30.24898148,30.35468483
440093,29.84029198,29.85043144,29.69149017,29.58509445,30.24898148,30.35468483
191,28.94982529,28.59163666,28.506464,28.9093914,28.86879539,29.02577782
10399,26.31522179,26.0784893,25.92293167,26.23493004,26.1120739,26.73660278
94056,25.01414299,24.34319878,25.83458328,24.81215668,24.9251976,24.58187294
1615,24.78091812,24.74293709,24.48842621,24.73686028,24.89365387,25.09960938
5706,23.50639725,23.51340103,21.5349102,23.33456421,22.94080734,23.20924187
55004,23.30772018,22.40735435,22.78212738,22.42695618,22.57047653,22.7196064
1665,26.06952286,25.71565437,25.76060677,26.10687447,26.06188202,26.11229324
2673,26.05364037,26.23183823,25.98326683,26.54592514,26.0996685,26.33750916
11051,23.84747124,23.7357254,23.93606949,24.64592361,23.95730591,23.71093369
4736,25.7039032,24.88869476,25.43281746,24.94073677,24.78491592,25.53281975
10093,24.88171005,24.4954586,24.41866875,24.44069481,24.19023895,24.42975616
292,27.74355316,27.78550148,27.37567329,27.86708641,27.77089882,27.98630905
23041,25.13061333,24.93021584,25.02542496,25.79372215,25.21663857,24.87417603
5688,23.28757095,23.92678261,23.18734169,24.0052166,23.38047028,23.77162933
3336,25.27887917,25.28964806,26.35475922,25.69657326,25.50969124,26.53687096
7791,27.78150558,27.43213081,27.75391579,27.89319229,27.99970245,27.7853775
54205,25.32268333,25.21985245,25.09748077,25.33510971,25.51526833,25.47555923
5496,23.83441353,23.86391258,23.63422585,23.96956635,23.44556427,23.14000702
445815,22.1194725,23.35944366,23.47407341,23.05429077,23.52276993,23.20903206
11338,24.9731617,24.90085793,24.77464867,24.63881683,25.01495171,24.21460152
3268,22.515028,23.21380043,20.50557709,20.9151535,22.88781166,23.46799469
2778,24.77650642,24.23161888,24.26642227,24.41557693,24.69890594,24.89887619
2778,24.77650642,24.23161888,24.26642227,24.41557693,24.69890594,24.89887619
3939,28.29876518,28.70829773,28.43157387,28.28378868,28.11990929,28.31103325
5770,23.82977676,23.13880539,22.95764351,22.80236816,23.10527229,23.25594711
9100,21.19372177,20.67521477,22.50465202,22.35385513,21.65259171,21.23157501
5965,24.84928703,23.17234039,23.55590439,23.97360039,23.2067852,23.54898453
6193,24.49612999,25.03330231,25.09876633,25.1213932,25.18842888,25.06689835
23788,23.95606613,24.76946068,24.21726608,24.69911766,24.36205482,24.62878609
23597,22.16012955,22.20588112,20.90414429,21.47946167,21.60209084,21.37050056
5725,26.1890316,26.82917213,26.63478088,26.9102211,26.75327873,26.7205143
8895,22.12565613,22.04616928,21.53435707,21.71845818,21.59473038,21.65983772
7879,27.32945633,27.5484848,27.30938721,27.39680862,27.80869865,27.6689167
3313,28.85691452,28.99283218,28.98766518,29.00699425,29.33992004,29.17297935
444,25.81582451,25.5026989,25.62262726,25.57030869,25.59622192,25.07173347
23367,22.79877281,22.62700653,22.54179573,22.80506706,22.94542313,22.88235474
9026,23.18333244,21.36606598,21.08858109,22.39015961,22.99688148,21.1416378
310,24.60229492,24.5460434,24.35056877,24.41073418,24.22964096,24.20582962
27101,24.97105789,24.34177399,24.48646355,24.94257164,24.92655563,24.62856483
7112,25.83115578,24.90168571,25.60404968,25.65072441,25.57082939,25.85202789
11198,24.43013763,24.30159378,24.31091309,24.85728264,24.61974907,24.26785278
6224,24.96732521,24.36365891,23.98667717,24.10453606,24.56045914,25.40895462
10694,28.21766472,27.30190659,27.80869865,27.49251366,27.33951569,27.77724648
6191,26.14404106,26.33905792,25.70165825,26.18984222,26.27254105,26.41456223
51144,24.34550095,24.58978081,24.33626747,24.02512932,24.36706352,24.23081398
